Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
ECEC71FE,ECEC71FE,Thu Mar 02 2023 16:04:43 GMT-0700 (Mountain Standard Time),Not set,900,6000,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Fri Dec 30 2022 04:19:43 GMT-0700 (Mountain Standard Time),-7.0,41.2,-18.0
1,Fri Dec 30 2022 04:34:43 GMT-0700 (Mountain Standard Time),-6.2,40.1,-17.6
2,Fri Dec 30 2022 04:49:43 GMT-0700 (Mountain Standard Time),-7.6,43.0,-18.1
3,Fri Dec 30 2022 05:04:43 GMT-0700 (Mountain Standard Time),-8.3,45.4,-18.1
4,Fri Dec 30 2022 05:19:43 GMT-0700 (Mountain Standard Time),-8.6,48.6,-17.5
5,Fri Dec 30 2022 05:34:43 GMT-0700 (Mountain Standard Time),-8.9,48.9,-17.8
6,Fri Dec 30 2022 05:49:43 GMT-0700 (Mountain Standard Time),-8.4,50.8,-16.8
7,Fri Dec 30 2022 06:04:43 GMT-0700 (Mountain Standard Time),-8.6,51.8,-16.8
8,Fri Dec 30 2022 06:19:43 GMT-0700 (Mountain Standard Time),-8.9,53.0,-16.8
9,Fri Dec 30 2022 06:34:43 GMT-0700 (Mountain Standard Time),-7.3,54.1,-15.0
10,Fri Dec 30 2022 06:49:43 GMT-0700 (Mountain Standard Time),-5.7,47.8,-15.1
11,Fri Dec 30 2022 07:04:43 GMT-0700 (Mountain Standard Time),-5.4,47.4,-14.9
12,Fri Dec 30 2022 07:19:43 GMT-0700 (Mountain Standard Time),-5.8,47.9,-15.1
13,Fri Dec 30 2022 07:34:43 GMT-0700 (Mountain Standard Time),-5.5,49.6,-14.4
14,Fri Dec 30 2022 07:49:43 GMT-0700 (Mountain Standard Time),-4.7,50.0,-13.6
15,Fri Dec 30 2022 08:04:43 GMT-0700 (Mountain Standard Time),-4.7,50.6,-13.4
16,Fri Dec 30 2022 08:19:43 GMT-0700 (Mountain Standard Time),-4.1,51.1,-12.7
17,Fri Dec 30 2022 08:34:43 GMT-0700 (Mountain Standard Time),-3.3,50.3,-12.2
18,Fri Dec 30 2022 08:49:43 GMT-0700 (Mountain Standard Time),-2.9,49.9,-11.9
19,Fri Dec 30 2022 09:04:43 GMT-0700 (Mountain Standard Time),-2.6,48.7,-11.9
20,Fri Dec 30 2022 09:19:43 GMT-0700 (Mountain Standard Time),-2.3,47.2,-12.1
21,Fri Dec 30 2022 09:34:43 GMT-0700 (Mountain Standard Time),-1.5,47.3,-11.3
22,Fri Dec 30 2022 09:49:43 GMT-0700 (Mountain Standard Time),-1.6,46.5,-11.6
23,Fri Dec 30 2022 10:04:43 GMT-0700 (Mountain Standard Time),-1.4,46.9,-11.3
24,Fri Dec 30 2022 10:19:43 GMT-0700 (Mountain Standard Time),-0.9,44.6,-11.5
25,Fri Dec 30 2022 10:34:43 GMT-0700 (Mountain Standard Time),-0.5,44.2,-11.2
26,Fri Dec 30 2022 10:49:43 GMT-0700 (Mountain Standard Time),0.0,41.8,-11.5
27,Fri Dec 30 2022 11:04:43 GMT-0700 (Mountain Standard Time),0.4,40.3,-11.6
28,Fri Dec 30 2022 11:19:43 GMT-0700 (Mountain Standard Time),0.7,39.6,-11.5
29,Fri Dec 30 2022 11:34:43 GMT-0700 (Mountain Standard Time),0.6,40.2,-11.4
30,Fri Dec 30 2022 11:49:43 GMT-0700 (Mountain Standard Time),0.3,40.4,-11.6
31,Fri Dec 30 2022 12:04:43 GMT-0700 (Mountain Standard Time),0.1,41.2,-11.6
32,Fri Dec 30 2022 12:19:43 GMT-0700 (Mountain Standard Time),-0.2,41.5,-11.7
33,Fri Dec 30 2022 12:34:43 GMT-0700 (Mountain Standard Time),-0.3,42.5,-11.5
34,Fri Dec 30 2022 12:49:43 GMT-0700 (Mountain Standard Time),0.0,40.8,-11.8
35,Fri Dec 30 2022 13:04:43 GMT-0700 (Mountain Standard Time),0.0,40.5,-11.9
36,Fri Dec 30 2022 13:19:43 GMT-0700 (Mountain Standard Time),-0.2,41.1,-11.9
37,Fri Dec 30 2022 13:34:43 GMT-0700 (Mountain Standard Time),-0.3,42.1,-11.7
38,Fri Dec 30 2022 13:49:43 GMT-0700 (Mountain Standard Time),-0.2,41.7,-11.7
39,Fri Dec 30 2022 14:04:43 GMT-0700 (Mountain Standard Time),0.7,41.1,-11.0
40,Fri Dec 30 2022 14:19:43 GMT-0700 (Mountain Standard Time),0.9,37.5,-12.0
41,Fri Dec 30 2022 14:34:43 GMT-0700 (Mountain Standard Time),0.3,40.0,-11.8
42,Fri Dec 30 2022 14:49:43 GMT-0700 (Mountain Standard Time),0.7,39.9,-11.4
43,Fri Dec 30 2022 15:04:43 GMT-0700 (Mountain Standard Time),0.0,41.2,-11.7
44,Fri Dec 30 2022 15:19:43 GMT-0700 (Mountain Standard Time),-0.3,43.1,-11.4
45,Fri Dec 30 2022 15:34:43 GMT-0700 (Mountain Standard Time),-0.4,44.0,-11.2
46,Fri Dec 30 2022 15:49:43 GMT-0700 (Mountain Standard Time),-0.7,44.5,-11.3
47,Fri Dec 30 2022 16:04:43 GMT-0700 (Mountain Standard Time),-1.0,45.9,-11.2
48,Fri Dec 30 2022 16:19:43 GMT-0700 (Mountain Standard Time),-1.2,46.3,-11.3
49,Fri Dec 30 2022 16:34:43 GMT-0700 (Mountain Standard Time),-1.5,46.7,-11.5
50,Fri Dec 30 2022 16:49:43 GMT-0700 (Mountain Standard Time),-2.1,47.8,-11.7
51,Fri Dec 30 2022 17:04:43 GMT-0700 (Mountain Standard Time),-1.5,47.4,-11.3
52,Fri Dec 30 2022 17:19:43 GMT-0700 (Mountain Standard Time),-1.0,46.4,-11.1
53,Fri Dec 30 2022 17:34:43 GMT-0700 (Mountain Standard Time),-1.2,46.6,-11.2
54,Fri Dec 30 2022 17:49:43 GMT-0700 (Mountain Standard Time),-1.0,46.4,-11.1
55,Fri Dec 30 2022 18:04:43 GMT-0700 (Mountain Standard Time),-0.7,46.5,-10.8
56,Fri Dec 30 2022 18:19:43 GMT-0700 (Mountain Standard Time),-0.6,46.7,-10.6
57,Fri Dec 30 2022 18:34:43 GMT-0700 (Mountain Standard Time),-0.8,47.6,-10.6
58,Fri Dec 30 2022 18:49:43 GMT-0700 (Mountain Standard Time),-0.7,48.2,-10.3
59,Fri Dec 30 2022 19:04:43 GMT-0700 (Mountain Standard Time),-0.9,49.4,-10.2
60,Fri Dec 30 2022 19:19:43 GMT-0700 (Mountain Standard Time),-1.1,49.9,-10.2
61,Fri Dec 30 2022 19:34:43 GMT-0700 (Mountain Standard Time),-1.4,49.8,-10.6
62,Fri Dec 30 2022 19:49:43 GMT-0700 (Mountain Standard Time),-1.3,51.2,-10.1
63,Fri Dec 30 2022 20:04:43 GMT-0700 (Mountain Standard Time),-1.3,52.7,-9.7
