Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
D70C9FAF,D70C9FAF,Thu Mar 02 2023 14:19:22 GMT-0700 (Mountain Standard Time),Not set,900,6000,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Fri Dec 30 2022 02:34:22 GMT-0700 (Mountain Standard Time),-6.3,33.7,-19.8
1,Fri Dec 30 2022 02:49:22 GMT-0700 (Mountain Standard Time),-6.9,36.2,-19.5
2,Fri Dec 30 2022 03:04:22 GMT-0700 (Mountain Standard Time),-7.7,38.6,-19.5
3,Fri Dec 30 2022 03:19:22 GMT-0700 (Mountain Standard Time),-8.4,40.8,-19.4
4,Fri Dec 30 2022 03:34:22 GMT-0700 (Mountain Standard Time),-7.4,40.3,-18.7
5,Fri Dec 30 2022 03:49:22 GMT-0700 (Mountain Standard Time),-7.4,41.4,-18.4
6,Fri Dec 30 2022 04:04:22 GMT-0700 (Mountain Standard Time),-6.7,41.4,-17.7
7,Fri Dec 30 2022 04:19:22 GMT-0700 (Mountain Standard Time),-6.7,40.7,-17.9
8,Fri Dec 30 2022 04:34:22 GMT-0700 (Mountain Standard Time),-7.2,43.2,-17.7
9,Fri Dec 30 2022 04:49:22 GMT-0700 (Mountain Standard Time),-7.8,44.4,-17.9
10,Fri Dec 30 2022 05:04:22 GMT-0700 (Mountain Standard Time),-7.6,46.8,-17.1
11,Fri Dec 30 2022 05:19:22 GMT-0700 (Mountain Standard Time),-7.9,48.0,-17.0
12,Fri Dec 30 2022 05:34:22 GMT-0700 (Mountain Standard Time),-7.8,51.4,-16.1
13,Fri Dec 30 2022 05:49:22 GMT-0700 (Mountain Standard Time),-7.4,48.7,-16.4
14,Fri Dec 30 2022 06:04:22 GMT-0700 (Mountain Standard Time),-7.9,50.4,-16.5
15,Fri Dec 30 2022 06:19:22 GMT-0700 (Mountain Standard Time),-6.3,50.1,-15.0
16,Fri Dec 30 2022 06:34:22 GMT-0700 (Mountain Standard Time),-5.8,48.5,-15.0
17,Fri Dec 30 2022 06:49:22 GMT-0700 (Mountain Standard Time),-5.4,48.1,-14.7
18,Fri Dec 30 2022 07:04:22 GMT-0700 (Mountain Standard Time),-5.3,48.5,-14.5
19,Fri Dec 30 2022 07:19:22 GMT-0700 (Mountain Standard Time),-5.4,49.6,-14.3
20,Fri Dec 30 2022 07:34:22 GMT-0700 (Mountain Standard Time),-5.1,51.5,-13.6
21,Fri Dec 30 2022 07:49:22 GMT-0700 (Mountain Standard Time),-4.9,52.1,-13.3
22,Fri Dec 30 2022 08:04:22 GMT-0700 (Mountain Standard Time),-4.5,53.2,-12.6
23,Fri Dec 30 2022 08:19:22 GMT-0700 (Mountain Standard Time),-4.3,53.5,-12.4
24,Fri Dec 30 2022 08:34:22 GMT-0700 (Mountain Standard Time),-3.7,53.3,-11.8
25,Fri Dec 30 2022 08:49:22 GMT-0700 (Mountain Standard Time),-3.3,51.4,-11.9
26,Fri Dec 30 2022 09:04:22 GMT-0700 (Mountain Standard Time),-3.0,50.3,-11.9
27,Fri Dec 30 2022 09:19:22 GMT-0700 (Mountain Standard Time),-2.7,50.2,-11.7
28,Fri Dec 30 2022 09:34:22 GMT-0700 (Mountain Standard Time),-2.3,49.6,-11.4
29,Fri Dec 30 2022 09:49:22 GMT-0700 (Mountain Standard Time),-2.2,48.9,-11.5
30,Fri Dec 30 2022 10:04:22 GMT-0700 (Mountain Standard Time),-2.2,48.4,-11.7
31,Fri Dec 30 2022 10:19:22 GMT-0700 (Mountain Standard Time),-1.8,48.3,-11.3
32,Fri Dec 30 2022 10:34:22 GMT-0700 (Mountain Standard Time),-1.4,46.7,-11.4
33,Fri Dec 30 2022 10:49:22 GMT-0700 (Mountain Standard Time),-0.7,43.9,-11.5
34,Fri Dec 30 2022 11:04:22 GMT-0700 (Mountain Standard Time),-0.6,43.4,-11.5
35,Fri Dec 30 2022 11:19:22 GMT-0700 (Mountain Standard Time),-0.6,43.8,-11.4
36,Fri Dec 30 2022 11:34:22 GMT-0700 (Mountain Standard Time),-0.5,43.6,-11.4
37,Fri Dec 30 2022 11:49:22 GMT-0700 (Mountain Standard Time),-0.5,43.6,-11.4
38,Fri Dec 30 2022 12:04:22 GMT-0700 (Mountain Standard Time),-0.9,44.8,-11.4
39,Fri Dec 30 2022 12:19:22 GMT-0700 (Mountain Standard Time),-1.0,44.5,-11.6
40,Fri Dec 30 2022 12:34:22 GMT-0700 (Mountain Standard Time),-0.6,44.4,-11.3
41,Fri Dec 30 2022 12:49:22 GMT-0700 (Mountain Standard Time),-0.2,42.6,-11.4
42,Fri Dec 30 2022 13:04:22 GMT-0700 (Mountain Standard Time),-0.8,42.2,-12.1
43,Fri Dec 30 2022 13:19:22 GMT-0700 (Mountain Standard Time),-1.0,44.9,-11.5
44,Fri Dec 30 2022 13:34:22 GMT-0700 (Mountain Standard Time),-0.4,44.1,-11.2
45,Fri Dec 30 2022 13:49:22 GMT-0700 (Mountain Standard Time),-0.4,44.8,-11.0
46,Fri Dec 30 2022 14:04:22 GMT-0700 (Mountain Standard Time),-0.1,41.9,-11.5
47,Fri Dec 30 2022 14:19:22 GMT-0700 (Mountain Standard Time),-0.5,43.3,-11.5
48,Fri Dec 30 2022 14:34:22 GMT-0700 (Mountain Standard Time),-0.5,43.1,-11.5
49,Fri Dec 30 2022 14:49:22 GMT-0700 (Mountain Standard Time),-0.8,44.3,-11.5
50,Fri Dec 30 2022 15:04:22 GMT-0700 (Mountain Standard Time),-1.0,45.8,-11.2
51,Fri Dec 30 2022 15:19:22 GMT-0700 (Mountain Standard Time),-1.0,46.6,-11.0
52,Fri Dec 30 2022 15:34:22 GMT-0700 (Mountain Standard Time),-1.3,47.0,-11.2
53,Fri Dec 30 2022 15:49:22 GMT-0700 (Mountain Standard Time),-1.4,47.7,-11.1
54,Fri Dec 30 2022 16:04:22 GMT-0700 (Mountain Standard Time),-1.3,47.5,-11.1
55,Fri Dec 30 2022 16:19:22 GMT-0700 (Mountain Standard Time),-1.5,47.4,-11.3
56,Fri Dec 30 2022 16:34:22 GMT-0700 (Mountain Standard Time),-1.9,47.8,-11.5
57,Fri Dec 30 2022 16:49:22 GMT-0700 (Mountain Standard Time),-1.3,47.2,-11.1
58,Fri Dec 30 2022 17:04:22 GMT-0700 (Mountain Standard Time),-1.8,49.0,-11.1
59,Fri Dec 30 2022 17:19:22 GMT-0700 (Mountain Standard Time),-1.2,47.6,-10.9
60,Fri Dec 30 2022 17:34:22 GMT-0700 (Mountain Standard Time),-1.1,47.2,-11.0
61,Fri Dec 30 2022 17:49:22 GMT-0700 (Mountain Standard Time),-0.9,47.2,-10.8
62,Fri Dec 30 2022 18:04:22 GMT-0700 (Mountain Standard Time),-0.8,47.7,-10.5
63,Fri Dec 30 2022 18:19:22 GMT-0700 (Mountain Standard Time),-0.9,48.4,-10.5
64,Fri Dec 30 2022 18:34:22 GMT-0700 (Mountain Standard Time),-1.0,49.5,-10.3
65,Fri Dec 30 2022 18:49:22 GMT-0700 (Mountain Standard Time),-0.9,50.0,-10.0
66,Fri Dec 30 2022 19:04:22 GMT-0700 (Mountain Standard Time),-1.4,51.6,-10.1
67,Fri Dec 30 2022 19:19:22 GMT-0700 (Mountain Standard Time),-1.4,51.4,-10.2
68,Fri Dec 30 2022 19:34:22 GMT-0700 (Mountain Standard Time),-1.4,52.3,-9.9
69,Fri Dec 30 2022 19:49:22 GMT-0700 (Mountain Standard Time),-1.5,53.4,-9.8
70,Fri Dec 30 2022 20:04:22 GMT-0700 (Mountain Standard Time),-1.4,54.7,-9.4
71,Fri Dec 30 2022 20:19:22 GMT-0700 (Mountain Standard Time),-1.4,55.7,-9.1
72,Fri Dec 30 2022 20:34:22 GMT-0700 (Mountain Standard Time),-1.2,55.6,-9.0
73,Fri Dec 30 2022 20:49:22 GMT-0700 (Mountain Standard Time),-1.2,54.9,-9.1
74,Fri Dec 30 2022 21:04:22 GMT-0700 (Mountain Standard Time),-1.3,54.6,-9.3
75,Fri Dec 30 2022 21:19:22 GMT-0700 (Mountain Standard Time),-1.6,55.1,-9.5
76,Fri Dec 30 2022 21:34:22 GMT-0700 (Mountain Standard Time),-1.3,54.5,-9.3
77,Fri Dec 30 2022 21:49:22 GMT-0700 (Mountain Standard Time),-0.8,52.5,-9.3
78,Fri Dec 30 2022 22:04:22 GMT-0700 (Mountain Standard Time),0.0,49.4,-9.4
79,Fri Dec 30 2022 22:19:22 GMT-0700 (Mountain Standard Time),-0.1,50.0,-9.3
80,Fri Dec 30 2022 22:34:22 GMT-0700 (Mountain Standard Time),0.0,49.0,-9.5
81,Fri Dec 30 2022 22:49:22 GMT-0700 (Mountain Standard Time),0.4,48.1,-9.3
82,Fri Dec 30 2022 23:04:22 GMT-0700 (Mountain Standard Time),0.5,48.1,-9.2
83,Fri Dec 30 2022 23:19:22 GMT-0700 (Mountain Standard Time),0.6,47.6,-9.3
84,Fri Dec 30 2022 23:34:22 GMT-0700 (Mountain Standard Time),0.5,48.2,-9.2
85,Fri Dec 30 2022 23:49:22 GMT-0700 (Mountain Standard Time),0.6,48.0,-9.2
86,Sat Dec 31 2022 00:04:22 GMT-0700 (Mountain Standard Time),0.5,49.6,-8.8
87,Sat Dec 31 2022 00:19:22 GMT-0700 (Mountain Standard Time),0.3,51.1,-8.6
88,Sat Dec 31 2022 00:34:22 GMT-0700 (Mountain Standard Time),0.4,50.4,-8.7
89,Sat Dec 31 2022 00:49:22 GMT-0700 (Mountain Standard Time),0.4,51.9,-8.3
90,Sat Dec 31 2022 01:04:22 GMT-0700 (Mountain Standard Time),0.4,53.1,-8.1
91,Sat Dec 31 2022 01:19:22 GMT-0700 (Mountain Standard Time),0.5,53.3,-7.9
92,Sat Dec 31 2022 01:34:22 GMT-0700 (Mountain Standard Time),0.9,53.2,-7.6
93,Sat Dec 31 2022 01:49:22 GMT-0700 (Mountain Standard Time),1.2,53.2,-7.3
94,Sat Dec 31 2022 02:04:22 GMT-0700 (Mountain Standard Time),1.0,54.5,-7.2
95,Sat Dec 31 2022 02:19:22 GMT-0700 (Mountain Standard Time),0.8,54.6,-7.3
96,Sat Dec 31 2022 02:34:22 GMT-0700 (Mountain Standard Time),0.8,54.9,-7.2
97,Sat Dec 31 2022 02:49:22 GMT-0700 (Mountain Standard Time),0.4,60.8,-6.3
98,Sat Dec 31 2022 03:04:22 GMT-0700 (Mountain Standard Time),0.2,63.4,-5.9
99,Sat Dec 31 2022 03:19:22 GMT-0700 (Mountain Standard Time),0.9,59.1,-6.2
100,Sat Dec 31 2022 03:34:22 GMT-0700 (Mountain Standard Time),1.4,55.9,-6.4
101,Sat Dec 31 2022 03:49:22 GMT-0700 (Mountain Standard Time),1.4,55.7,-6.5
102,Sat Dec 31 2022 04:04:22 GMT-0700 (Mountain Standard Time),1.1,57.0,-6.5
103,Sat Dec 31 2022 04:19:22 GMT-0700 (Mountain Standard Time),1.2,56.6,-6.5
104,Sat Dec 31 2022 04:34:22 GMT-0700 (Mountain Standard Time),0.9,57.6,-6.5
105,Sat Dec 31 2022 04:49:22 GMT-0700 (Mountain Standard Time),1.0,57.4,-6.5
106,Sat Dec 31 2022 05:04:22 GMT-0700 (Mountain Standard Time),1.2,57.3,-6.3
107,Sat Dec 31 2022 05:19:22 GMT-0700 (Mountain Standard Time),1.2,58.2,-6.1
108,Sat Dec 31 2022 05:34:22 GMT-0700 (Mountain Standard Time),1.3,56.7,-6.4
109,Sat Dec 31 2022 05:49:22 GMT-0700 (Mountain Standard Time),1.3,55.9,-6.5
110,Sat Dec 31 2022 06:04:22 GMT-0700 (Mountain Standard Time),1.4,55.5,-6.5
