Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
ECEC71FE,ECEC71FE,Wed Jan 31 2024 18:15:54 GMT-0700 (Mountain Standard Time),Not set,3600,6000,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Fri May 26 2023 20:15:54 GMT-0600 (Mountain Daylight Time),9.1,81.7,6.2
1,Fri May 26 2023 21:15:54 GMT-0600 (Mountain Daylight Time),8,84.8,5.6
2,Fri May 26 2023 22:15:54 GMT-0600 (Mountain Daylight Time),6.7,89.5,5.1
3,Fri May 26 2023 23:15:54 GMT-0600 (Mountain Daylight Time),4.9,94,4
4,Sat May 27 2023 00:15:54 GMT-0600 (Mountain Daylight Time),6.3,86.4,4.2
5,Sat May 27 2023 01:15:54 GMT-0600 (Mountain Daylight Time),4.9,88.4,3.1
6,Sat May 27 2023 02:15:54 GMT-0600 (Mountain Daylight Time),3.5,95.4,2.8
7,Sat May 27 2023 03:15:54 GMT-0600 (Mountain Daylight Time),2.8,97.6,2.5
8,Sat May 27 2023 04:15:54 GMT-0600 (Mountain Daylight Time),1.8,97.8,1.5
9,Sat May 27 2023 05:15:54 GMT-0600 (Mountain Daylight Time),2,97.5,1.6
10,Sat May 27 2023 06:15:54 GMT-0600 (Mountain Daylight Time),9.7,77.4,6
11,Sat May 27 2023 07:15:54 GMT-0600 (Mountain Daylight Time),17.3,52.3,7.5
12,Sat May 27 2023 08:15:54 GMT-0600 (Mountain Daylight Time),17.4,48.7,6.6
13,Sat May 27 2023 09:15:54 GMT-0600 (Mountain Daylight Time),18.5,48.9,7.6
14,Sat May 27 2023 10:15:54 GMT-0600 (Mountain Daylight Time),18.5,55.7,9.5
15,Sat May 27 2023 11:15:54 GMT-0600 (Mountain Daylight Time),15.6,63.9,8.8
16,Sat May 27 2023 12:15:54 GMT-0600 (Mountain Daylight Time),15.3,63.8,8.5
17,Sat May 27 2023 13:15:54 GMT-0600 (Mountain Daylight Time),13.5,81.2,10.4
18,Sat May 27 2023 14:15:54 GMT-0600 (Mountain Daylight Time),16.2,47.7,5.2
19,Sat May 27 2023 15:15:54 GMT-0600 (Mountain Daylight Time),16.8,47.2,5.6
20,Sat May 27 2023 16:15:54 GMT-0600 (Mountain Daylight Time),15.2,52.8,5.7
21,Sat May 27 2023 17:15:54 GMT-0600 (Mountain Daylight Time),14.3,56.6,5.8
22,Sat May 27 2023 18:15:54 GMT-0600 (Mountain Daylight Time),13.8,59.6,6.1
23,Sat May 27 2023 19:15:54 GMT-0600 (Mountain Daylight Time),13.1,65.7,6.9
24,Sat May 27 2023 20:15:54 GMT-0600 (Mountain Daylight Time),12,54.4,3.1
25,Sat May 27 2023 21:15:54 GMT-0600 (Mountain Daylight Time),8.7,78.8,5.2
26,Sat May 27 2023 22:15:54 GMT-0600 (Mountain Daylight Time),7.7,86.5,5.6
27,Sat May 27 2023 23:15:54 GMT-0600 (Mountain Daylight Time),6.3,93.6,5.3
28,Sun May 28 2023 00:15:54 GMT-0600 (Mountain Daylight Time),4.9,97,4.5
29,Sun May 28 2023 01:15:54 GMT-0600 (Mountain Daylight Time),3.8,98.2,3.5
30,Sun May 28 2023 02:15:54 GMT-0600 (Mountain Daylight Time),2.4,99.3,2.3
31,Sun May 28 2023 03:15:54 GMT-0600 (Mountain Daylight Time),1.7,99.2,1.6
32,Sun May 28 2023 04:15:54 GMT-0600 (Mountain Daylight Time),2,93.7,1.1
33,Sun May 28 2023 05:15:54 GMT-0600 (Mountain Daylight Time),3,90.1,1.5
34,Sun May 28 2023 06:15:54 GMT-0600 (Mountain Daylight Time),11.9,65.2,5.6
35,Sun May 28 2023 07:15:54 GMT-0600 (Mountain Daylight Time),15.4,45.4,3.7
36,Sun May 28 2023 08:15:54 GMT-0600 (Mountain Daylight Time),17.1,41.1,3.8
37,Sun May 28 2023 09:15:54 GMT-0600 (Mountain Daylight Time),17.2,33.8,1.2
