Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
Ben 2,F9C61C73,Wed Jul 19 2023 14:12:16 GMT-0600 (Mountain Daylight Time),Not set,3600,3335,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Thu Mar 02 2023 15:12:16 GMT-0700 (Mountain Standard Time),0.1,26.3,-17.1
1,Thu Mar 02 2023 16:12:16 GMT-0700 (Mountain Standard Time),0,23.6,-18.5
2,Thu Mar 02 2023 17:12:16 GMT-0700 (Mountain Standard Time),-1.4,25.2,-18.9
3,Thu Mar 02 2023 18:12:16 GMT-0700 (Mountain Standard Time),-3.1,32.9,-17.2
4,Thu Mar 02 2023 19:12:16 GMT-0700 (Mountain Standard Time),-4.5,37.9,-16.8
5,Thu Mar 02 2023 20:12:16 GMT-0700 (Mountain Standard Time),-5.6,41.6,-16.6
6,Thu Mar 02 2023 21:12:16 GMT-0700 (Mountain Standard Time),-4.3,40,-15.9
7,Thu Mar 02 2023 22:12:16 GMT-0700 (Mountain Standard Time),-4.3,42.6,-15.2
8,Thu Mar 02 2023 23:12:16 GMT-0700 (Mountain Standard Time),-3.5,41.5,-14.8
9,Fri Mar 03 2023 00:12:16 GMT-0700 (Mountain Standard Time),-3.6,42.3,-14.6
10,Fri Mar 03 2023 01:12:16 GMT-0700 (Mountain Standard Time),-2.7,41.5,-14
11,Fri Mar 03 2023 02:12:16 GMT-0700 (Mountain Standard Time),-3.3,43.9,-13.9
12,Fri Mar 03 2023 03:12:16 GMT-0700 (Mountain Standard Time),-3.8,47.8,-13.3
13,Fri Mar 03 2023 04:12:16 GMT-0700 (Mountain Standard Time),-5.1,52.7,-13.3
14,Fri Mar 03 2023 05:12:16 GMT-0700 (Mountain Standard Time),-4.9,55.8,-12.4
15,Fri Mar 03 2023 06:12:16 GMT-0700 (Mountain Standard Time),-5.7,58.7,-12.5
16,Fri Mar 03 2023 07:12:16 GMT-0700 (Mountain Standard Time),-6.3,60.9,-12.6
17,Fri Mar 03 2023 08:12:16 GMT-0700 (Mountain Standard Time),-5.6,61.2,-11.9
18,Fri Mar 03 2023 09:12:16 GMT-0700 (Mountain Standard Time),-3.3,57.4,-10.5
19,Fri Mar 03 2023 10:12:16 GMT-0700 (Mountain Standard Time),-0.8,51.7,-9.5
20,Fri Mar 03 2023 11:12:16 GMT-0700 (Mountain Standard Time),1.1,45.5,-9.4
21,Fri Mar 03 2023 12:12:16 GMT-0700 (Mountain Standard Time),-0.2,52.5,-8.8
22,Fri Mar 03 2023 13:12:16 GMT-0700 (Mountain Standard Time),0.7,49,-8.8
23,Fri Mar 03 2023 14:12:16 GMT-0700 (Mountain Standard Time),-1.5,54.4,-9.5
24,Fri Mar 03 2023 15:12:16 GMT-0700 (Mountain Standard Time),-2,57.8,-9.2
25,Fri Mar 03 2023 16:12:16 GMT-0700 (Mountain Standard Time),-2.9,61.9,-9.2
26,Fri Mar 03 2023 17:12:16 GMT-0700 (Mountain Standard Time),-4,58.4,-11
27,Fri Mar 03 2023 18:12:16 GMT-0700 (Mountain Standard Time),-5.7,73.6,-9.7
28,Fri Mar 03 2023 19:12:16 GMT-0700 (Mountain Standard Time),-7,76.7,-10.4
29,Fri Mar 03 2023 20:12:16 GMT-0700 (Mountain Standard Time),-7.1,71.4,-11.4
30,Fri Mar 03 2023 21:12:16 GMT-0700 (Mountain Standard Time),-6,61.6,-12.2
31,Fri Mar 03 2023 22:12:16 GMT-0700 (Mountain Standard Time),-6.1,60,-12.6
32,Fri Mar 03 2023 23:12:16 GMT-0700 (Mountain Standard Time),-7.4,77.3,-10.7
33,Sat Mar 04 2023 00:12:16 GMT-0700 (Mountain Standard Time),-7.9,65.1,-13.3
34,Sat Mar 04 2023 01:12:16 GMT-0700 (Mountain Standard Time),-8.8,61.8,-14.8
35,Sat Mar 04 2023 02:12:16 GMT-0700 (Mountain Standard Time),-8.7,59.2,-15.3
36,Sat Mar 04 2023 03:12:16 GMT-0700 (Mountain Standard Time),-9.1,56.8,-16.1
37,Sat Mar 04 2023 04:12:16 GMT-0700 (Mountain Standard Time),-9.3,51.9,-17.4
38,Sat Mar 04 2023 05:12:16 GMT-0700 (Mountain Standard Time),-8.2,40.5,-19.3
39,Sat Mar 04 2023 06:12:16 GMT-0700 (Mountain Standard Time),-8.1,40.4,-19.3
40,Sat Mar 04 2023 07:12:16 GMT-0700 (Mountain Standard Time),-6.9,29.4,-21.9
41,Sat Mar 04 2023 08:12:16 GMT-0700 (Mountain Standard Time),-6.6,33.6,-20.1
