Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
Ben11,CED404F8,Wed Jul 19 2023 14:49:46 GMT-0600 (Mountain Daylight Time),Not set,3600,3335,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Thu Mar 02 2023 15:49:46 GMT-0700 (Mountain Standard Time),13.6,51.3,3.8
1,Thu Mar 02 2023 16:49:46 GMT-0700 (Mountain Standard Time),-0.6,18.8,-21.6
2,Thu Mar 02 2023 17:49:46 GMT-0700 (Mountain Standard Time),-1.9,24.6,-19.6
3,Thu Mar 02 2023 18:49:46 GMT-0700 (Mountain Standard Time),-3.2,29.5,-18.6
4,Thu Mar 02 2023 19:49:46 GMT-0700 (Mountain Standard Time),-5,39,-16.9
5,Thu Mar 02 2023 20:49:46 GMT-0700 (Mountain Standard Time),-4.4,39.2,-16.3
6,Thu Mar 02 2023 21:49:46 GMT-0700 (Mountain Standard Time),-3.9,36.7,-16.6
7,Thu Mar 02 2023 22:49:46 GMT-0700 (Mountain Standard Time),-3.7,42.2,-14.7
8,Thu Mar 02 2023 23:49:46 GMT-0700 (Mountain Standard Time),-3.4,38.4,-15.6
9,Fri Mar 03 2023 00:49:46 GMT-0700 (Mountain Standard Time),-3,37.7,-15.5
10,Fri Mar 03 2023 01:49:46 GMT-0700 (Mountain Standard Time),-3.3,38.6,-15.5
11,Fri Mar 03 2023 02:49:46 GMT-0700 (Mountain Standard Time),-4.3,41.2,-15.6
12,Fri Mar 03 2023 03:49:46 GMT-0700 (Mountain Standard Time),-4.9,47.6,-14.4
13,Fri Mar 03 2023 04:49:46 GMT-0700 (Mountain Standard Time),-5.4,49.4,-14.4
14,Fri Mar 03 2023 05:49:46 GMT-0700 (Mountain Standard Time),-5.7,53.3,-13.7
15,Fri Mar 03 2023 06:49:46 GMT-0700 (Mountain Standard Time),-5.9,55.9,-13.3
16,Fri Mar 03 2023 07:49:46 GMT-0700 (Mountain Standard Time),-5.9,57.9,-12.9
17,Fri Mar 03 2023 08:49:46 GMT-0700 (Mountain Standard Time),-3.5,52.4,-11.9
18,Fri Mar 03 2023 09:49:46 GMT-0700 (Mountain Standard Time),-1.8,46.9,-11.7
19,Fri Mar 03 2023 10:49:46 GMT-0700 (Mountain Standard Time),0,43.2,-11.1
20,Fri Mar 03 2023 11:49:46 GMT-0700 (Mountain Standard Time),-0.4,45.3,-10.8
21,Fri Mar 03 2023 12:49:46 GMT-0700 (Mountain Standard Time),0.6,43.7,-10.4
22,Fri Mar 03 2023 13:49:46 GMT-0700 (Mountain Standard Time),-0.3,44.4,-11
23,Fri Mar 03 2023 14:49:46 GMT-0700 (Mountain Standard Time),-1.4,48.7,-10.8
24,Fri Mar 03 2023 15:49:46 GMT-0700 (Mountain Standard Time),-2.4,56.3,-9.9
25,Fri Mar 03 2023 16:49:46 GMT-0700 (Mountain Standard Time),-3.2,48.6,-12.5
26,Fri Mar 03 2023 17:49:46 GMT-0700 (Mountain Standard Time),-4.2,57.3,-11.4
27,Fri Mar 03 2023 18:49:46 GMT-0700 (Mountain Standard Time),-5.8,63.4,-11.7
28,Fri Mar 03 2023 19:49:46 GMT-0700 (Mountain Standard Time),-6.4,67.5,-11.4
29,Fri Mar 03 2023 20:49:46 GMT-0700 (Mountain Standard Time),-6.1,54.1,-13.9
30,Fri Mar 03 2023 21:49:46 GMT-0700 (Mountain Standard Time),-6.1,57.1,-13.2
31,Fri Mar 03 2023 22:49:46 GMT-0700 (Mountain Standard Time),-6.4,54.8,-14
32,Fri Mar 03 2023 23:49:46 GMT-0700 (Mountain Standard Time),-8.4,73.4,-12.3
33,Sat Mar 04 2023 00:49:46 GMT-0700 (Mountain Standard Time),-8.9,59.3,-15.4
34,Sat Mar 04 2023 01:49:46 GMT-0700 (Mountain Standard Time),-8.5,52.1,-16.6
35,Sat Mar 04 2023 02:49:46 GMT-0700 (Mountain Standard Time),-8.8,51.2,-17.1
36,Sat Mar 04 2023 03:49:46 GMT-0700 (Mountain Standard Time),-9.1,48.1,-18.1
37,Sat Mar 04 2023 04:49:46 GMT-0700 (Mountain Standard Time),-8.3,34.2,-21.4
38,Sat Mar 04 2023 05:49:46 GMT-0700 (Mountain Standard Time),-7.6,35.7,-20.3
39,Sat Mar 04 2023 06:49:46 GMT-0700 (Mountain Standard Time),-7.5,26.7,-23.5
40,Sat Mar 04 2023 07:49:46 GMT-0700 (Mountain Standard Time),-7.6,29,-22.7
41,Sat Mar 04 2023 08:49:46 GMT-0700 (Mountain Standard Time),-4,26.8,-20.4
42,Sat Mar 04 2023 09:49:46 GMT-0700 (Mountain Standard Time),-4.3,52.6,-12.6
43,Sat Mar 04 2023 10:49:46 GMT-0700 (Mountain Standard Time),-3.1,58.6,-10.1
44,Sat Mar 04 2023 11:49:46 GMT-0700 (Mountain Standard Time),-2.5,62.5,-8.7
45,Sat Mar 04 2023 12:49:46 GMT-0700 (Mountain Standard Time),-1.2,57.1,-8.6
46,Sat Mar 04 2023 13:49:46 GMT-0700 (Mountain Standard Time),-1.6,58.1,-8.8
47,Sat Mar 04 2023 14:49:46 GMT-0700 (Mountain Standard Time),-2.9,63.2,-8.9
48,Sat Mar 04 2023 15:49:46 GMT-0700 (Mountain Standard Time),-3.5,68.7,-8.4
49,Sat Mar 04 2023 16:49:46 GMT-0700 (Mountain Standard Time),-4.8,73.4,-8.8
50,Sat Mar 04 2023 17:49:46 GMT-0700 (Mountain Standard Time),-5.1,76.4,-8.6
51,Sat Mar 04 2023 18:49:46 GMT-0700 (Mountain Standard Time),-6.3,86.9,-8.1
52,Sat Mar 04 2023 19:49:46 GMT-0700 (Mountain Standard Time),-6.6,92.2,-7.7
53,Sat Mar 04 2023 20:49:46 GMT-0700 (Mountain Standard Time),-6.7,95.5,-7.3
54,Sat Mar 04 2023 21:49:46 GMT-0700 (Mountain Standard Time),-4.1,80.7,-6.9
55,Sat Mar 04 2023 22:49:46 GMT-0700 (Mountain Standard Time),-3,72.6,-7.2
56,Sat Mar 04 2023 23:49:46 GMT-0700 (Mountain Standard Time),-2.3,66.6,-7.7
57,Sun Mar 05 2023 00:49:46 GMT-0700 (Mountain Standard Time),-3.2,72.8,-7.4
58,Sun Mar 05 2023 01:49:46 GMT-0700 (Mountain Standard Time),-1.7,52.6,-10.1
59,Sun Mar 05 2023 02:49:46 GMT-0700 (Mountain Standard Time),-3.2,65.8,-8.7
60,Sun Mar 05 2023 03:49:46 GMT-0700 (Mountain Standard Time),-5.8,85.3,-7.9
61,Sun Mar 05 2023 04:49:46 GMT-0700 (Mountain Standard Time),-5.4,86.5,-7.3
62,Sun Mar 05 2023 05:49:46 GMT-0700 (Mountain Standard Time),-3.7,63.4,-9.7
63,Sun Mar 05 2023 06:49:46 GMT-0700 (Mountain Standard Time),-2.5,50,-11.5
64,Sun Mar 05 2023 07:49:46 GMT-0700 (Mountain Standard Time),-1,43.2,-12
65,Sun Mar 05 2023 08:49:46 GMT-0700 (Mountain Standard Time),-0.6,38,-13.2
66,Sun Mar 05 2023 09:49:46 GMT-0700 (Mountain Standard Time),-0.1,42.7,-11.3
67,Sun Mar 05 2023 10:49:46 GMT-0700 (Mountain Standard Time),0.5,35.4,-13.1
68,Sun Mar 05 2023 11:49:46 GMT-0700 (Mountain Standard Time),-1.8,63.9,-7.7
69,Sun Mar 05 2023 12:49:46 GMT-0700 (Mountain Standard Time),-2,69.8,-6.8
70,Sun Mar 05 2023 13:49:46 GMT-0700 (Mountain Standard Time),-3.6,90.3,-5
71,Sun Mar 05 2023 14:49:46 GMT-0700 (Mountain Standard Time),-3.3,77.2,-6.7
72,Sun Mar 05 2023 15:49:46 GMT-0700 (Mountain Standard Time),-4.2,68.4,-9.2
73,Sun Mar 05 2023 16:49:46 GMT-0700 (Mountain Standard Time),-5.6,80.4,-8.4
74,Sun Mar 05 2023 17:49:46 GMT-0700 (Mountain Standard Time),-6.2,80.4,-9
75,Sun Mar 05 2023 18:49:46 GMT-0700 (Mountain Standard Time),-7.5,85.8,-9.5
76,Sun Mar 05 2023 19:49:46 GMT-0700 (Mountain Standard Time),-7.5,88.6,-9.1
77,Sun Mar 05 2023 20:49:46 GMT-0700 (Mountain Standard Time),-7.4,89.4,-8.8
78,Sun Mar 05 2023 21:49:46 GMT-0700 (Mountain Standard Time),-7.5,85.4,-9.5
79,Sun Mar 05 2023 22:49:46 GMT-0700 (Mountain Standard Time),-8.2,86.3,-10.1
80,Sun Mar 05 2023 23:49:46 GMT-0700 (Mountain Standard Time),-7.8,85.7,-9.8
81,Mon Mar 06 2023 00:49:46 GMT-0700 (Mountain Standard Time),-9.2,85.3,-11.2
82,Mon Mar 06 2023 01:49:46 GMT-0700 (Mountain Standard Time),-9.8,86.1,-11.7
83,Mon Mar 06 2023 02:49:46 GMT-0700 (Mountain Standard Time),-10.5,86.5,-12.3
84,Mon Mar 06 2023 03:49:46 GMT-0700 (Mountain Standard Time),-10.2,85.9,-12.1
85,Mon Mar 06 2023 04:49:46 GMT-0700 (Mountain Standard Time),-9.4,85,-11.5
86,Mon Mar 06 2023 05:49:46 GMT-0700 (Mountain Standard Time),-10,88,-11.6
87,Mon Mar 06 2023 06:49:46 GMT-0700 (Mountain Standard Time),-10.8,86.8,-12.6
88,Mon Mar 06 2023 07:49:46 GMT-0700 (Mountain Standard Time),-5.8,75.2,-9.5
89,Mon Mar 06 2023 08:49:46 GMT-0700 (Mountain Standard Time),-2.8,58,-9.9
90,Mon Mar 06 2023 09:49:46 GMT-0700 (Mountain Standard Time),-3,59.3,-9.8
91,Mon Mar 06 2023 10:49:46 GMT-0700 (Mountain Standard Time),-2.2,54.2,-10.2
92,Mon Mar 06 2023 11:49:46 GMT-0700 (Mountain Standard Time),-1.3,56.3,-8.9
93,Mon Mar 06 2023 12:49:46 GMT-0700 (Mountain Standard Time),-0.1,52.4,-8.7
94,Mon Mar 06 2023 13:49:46 GMT-0700 (Mountain Standard Time),0.1,46,-10.2
95,Mon Mar 06 2023 14:49:46 GMT-0700 (Mountain Standard Time),-0.3,51.4,-9.1
96,Mon Mar 06 2023 15:49:46 GMT-0700 (Mountain Standard Time),-1.9,57.6,-9.2
97,Mon Mar 06 2023 16:49:46 GMT-0700 (Mountain Standard Time),-2.6,62.3,-8.8
98,Mon Mar 06 2023 17:49:46 GMT-0700 (Mountain Standard Time),-4.1,67.6,-9.2
99,Mon Mar 06 2023 18:49:46 GMT-0700 (Mountain Standard Time),-6.3,78.8,-9.4
100,Mon Mar 06 2023 19:49:46 GMT-0700 (Mountain Standard Time),-6.2,82.3,-8.7
101,Mon Mar 06 2023 20:49:46 GMT-0700 (Mountain Standard Time),-6.4,86.3,-8.3
102,Mon Mar 06 2023 21:49:46 GMT-0700 (Mountain Standard Time),-6.7,90.6,-8
103,Mon Mar 06 2023 22:49:46 GMT-0700 (Mountain Standard Time),-6.7,90.8,-8
104,Mon Mar 06 2023 23:49:46 GMT-0700 (Mountain Standard Time),-6.8,93.7,-7.6
105,Tue Mar 07 2023 00:49:46 GMT-0700 (Mountain Standard Time),-7.5,98.9,-7.6
106,Tue Mar 07 2023 01:49:46 GMT-0700 (Mountain Standard Time),-8,98.2,-8.2
107,Tue Mar 07 2023 02:49:46 GMT-0700 (Mountain Standard Time),-8.3,98.1,-8.5
108,Tue Mar 07 2023 03:49:46 GMT-0700 (Mountain Standard Time),-8.5,96.7,-8.9
109,Tue Mar 07 2023 04:49:46 GMT-0700 (Mountain Standard Time),-8.6,96,-9.1
110,Tue Mar 07 2023 05:49:46 GMT-0700 (Mountain Standard Time),-8.5,95.7,-9.1
111,Tue Mar 07 2023 06:49:46 GMT-0700 (Mountain Standard Time),-8.5,95,-9.2
112,Tue Mar 07 2023 07:49:46 GMT-0700 (Mountain Standard Time),-8.5,95.5,-9.1
