Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
D3FC3780,D3FC3780,Fri Jun 14 2024 16:23:41 GMT-0600 (Mountain Daylight Time),Not set,3600,6000,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Sun Oct 08 2023 17:23:41 GMT-0600 (Mountain Daylight Time),14.6,64.1,7.9
1,Sun Oct 08 2023 18:23:41 GMT-0600 (Mountain Daylight Time),14.7,63.4,7.9
2,Sun Oct 08 2023 19:23:41 GMT-0600 (Mountain Daylight Time),15.1,63.2,8.2
3,Sun Oct 08 2023 20:23:41 GMT-0600 (Mountain Daylight Time),14.4,65.3,8
4,Sun Oct 08 2023 21:23:41 GMT-0600 (Mountain Daylight Time),11.4,75,7.1
5,Sun Oct 08 2023 22:23:41 GMT-0600 (Mountain Daylight Time),12.1,73.9,7.6
6,Sun Oct 08 2023 23:23:41 GMT-0600 (Mountain Daylight Time),13.4,69,7.9
7,Mon Oct 09 2023 00:23:41 GMT-0600 (Mountain Daylight Time),13.5,68.6,7.9
8,Mon Oct 09 2023 01:23:41 GMT-0600 (Mountain Daylight Time),13,69.6,7.6
9,Mon Oct 09 2023 02:23:41 GMT-0600 (Mountain Daylight Time),11.6,76.5,7.6
10,Mon Oct 09 2023 03:23:41 GMT-0600 (Mountain Daylight Time),10.5,82.1,7.6
11,Mon Oct 09 2023 04:23:41 GMT-0600 (Mountain Daylight Time),10,78.7,6.5
12,Mon Oct 09 2023 05:23:41 GMT-0600 (Mountain Daylight Time),9.1,77.9,5.5
13,Mon Oct 09 2023 06:23:41 GMT-0600 (Mountain Daylight Time),8.4,80.5,5.3
14,Mon Oct 09 2023 07:23:41 GMT-0600 (Mountain Daylight Time),7.3,86,5.1
15,Mon Oct 09 2023 08:23:41 GMT-0600 (Mountain Daylight Time),7.8,86.9,5.8
16,Mon Oct 09 2023 09:23:41 GMT-0600 (Mountain Daylight Time),7.9,85.1,5.6
17,Mon Oct 09 2023 10:23:41 GMT-0600 (Mountain Daylight Time),6.1,91.9,4.9
18,Mon Oct 09 2023 11:23:41 GMT-0600 (Mountain Daylight Time),5.8,93.2,4.8
19,Mon Oct 09 2023 12:23:41 GMT-0600 (Mountain Daylight Time),4.1,97.5,3.7
20,Mon Oct 09 2023 13:23:41 GMT-0600 (Mountain Daylight Time),7,86.5,4.9
21,Mon Oct 09 2023 14:23:41 GMT-0600 (Mountain Daylight Time),9.9,74.8,5.7
22,Mon Oct 09 2023 15:23:41 GMT-0600 (Mountain Daylight Time),14.3,45.8,2.8
23,Mon Oct 09 2023 16:23:41 GMT-0600 (Mountain Daylight Time),15.4,44.9,3.6
24,Mon Oct 09 2023 17:23:41 GMT-0600 (Mountain Daylight Time),16,45.7,4.4
25,Mon Oct 09 2023 18:23:41 GMT-0600 (Mountain Daylight Time),16.9,44.9,4.9
26,Mon Oct 09 2023 19:23:41 GMT-0600 (Mountain Daylight Time),18.1,45.6,6.2
27,Mon Oct 09 2023 20:23:41 GMT-0600 (Mountain Daylight Time),18.7,46.4,7
28,Mon Oct 09 2023 21:23:41 GMT-0600 (Mountain Daylight Time),19.2,46.1,7.4
29,Mon Oct 09 2023 22:23:41 GMT-0600 (Mountain Daylight Time),18.7,45.7,6.8
30,Mon Oct 09 2023 23:23:41 GMT-0600 (Mountain Daylight Time),19.3,44.2,6.9
31,Tue Oct 10 2023 00:23:41 GMT-0600 (Mountain Daylight Time),17.4,51.7,7.4
32,Tue Oct 10 2023 01:23:41 GMT-0600 (Mountain Daylight Time),16,56.4,7.4
33,Tue Oct 10 2023 02:23:41 GMT-0600 (Mountain Daylight Time),14.7,59.3,6.9
34,Tue Oct 10 2023 03:23:41 GMT-0600 (Mountain Daylight Time),13.6,62.3,6.6
35,Tue Oct 10 2023 04:23:41 GMT-0600 (Mountain Daylight Time),12.3,65.9,6.1
36,Tue Oct 10 2023 05:23:41 GMT-0600 (Mountain Daylight Time),10.7,72,5.9
37,Tue Oct 10 2023 06:23:41 GMT-0600 (Mountain Daylight Time),10,75.2,5.8
38,Tue Oct 10 2023 07:23:41 GMT-0600 (Mountain Daylight Time),9.7,77.4,6
39,Tue Oct 10 2023 08:23:41 GMT-0600 (Mountain Daylight Time),8.8,81.3,5.8
40,Tue Oct 10 2023 09:23:41 GMT-0600 (Mountain Daylight Time),8.7,81.7,5.8
41,Tue Oct 10 2023 10:23:41 GMT-0600 (Mountain Daylight Time),8.1,77.8,4.5
42,Tue Oct 10 2023 11:23:41 GMT-0600 (Mountain Daylight Time),8.8,67.9,3.2
43,Tue Oct 10 2023 12:23:41 GMT-0600 (Mountain Daylight Time),10.4,53.5,1.4
44,Tue Oct 10 2023 13:23:41 GMT-0600 (Mountain Daylight Time),13,49,2.6
45,Tue Oct 10 2023 14:23:41 GMT-0600 (Mountain Daylight Time),17.4,43.3,4.9
46,Tue Oct 10 2023 15:23:41 GMT-0600 (Mountain Daylight Time),21.9,24,0.5
47,Tue Oct 10 2023 16:23:41 GMT-0600 (Mountain Daylight Time),27.1,14.2,-2.3
48,Tue Oct 10 2023 17:23:41 GMT-0600 (Mountain Daylight Time),26.9,15.5,-1.3
49,Tue Oct 10 2023 18:23:41 GMT-0600 (Mountain Daylight Time),27.4,18.6,1.6
50,Tue Oct 10 2023 19:23:41 GMT-0600 (Mountain Daylight Time),27.3,18,1.1
51,Tue Oct 10 2023 20:23:41 GMT-0600 (Mountain Daylight Time),28.1,16.6,0.6
52,Tue Oct 10 2023 21:23:41 GMT-0600 (Mountain Daylight Time),28.6,15.3,-0.1
53,Tue Oct 10 2023 22:23:41 GMT-0600 (Mountain Daylight Time),28.8,16.7,1.3
54,Tue Oct 10 2023 23:23:41 GMT-0600 (Mountain Daylight Time),26.1,25.3,4.9
55,Wed Oct 11 2023 00:23:41 GMT-0600 (Mountain Daylight Time),24,26.3,3.6
56,Wed Oct 11 2023 01:23:41 GMT-0600 (Mountain Daylight Time),23,31.3,5.2
57,Wed Oct 11 2023 02:23:41 GMT-0600 (Mountain Daylight Time),21.5,33.7,5
58,Wed Oct 11 2023 03:23:41 GMT-0600 (Mountain Daylight Time),20.2,35.5,4.6
59,Wed Oct 11 2023 04:23:41 GMT-0600 (Mountain Daylight Time),17.9,41,4.5
60,Wed Oct 11 2023 05:23:41 GMT-0600 (Mountain Daylight Time),16.6,43,4
61,Wed Oct 11 2023 06:23:41 GMT-0600 (Mountain Daylight Time),16,43.9,3.8
62,Wed Oct 11 2023 07:23:41 GMT-0600 (Mountain Daylight Time),15.7,41.1,2.6
63,Wed Oct 11 2023 08:23:41 GMT-0600 (Mountain Daylight Time),16.8,38.3,2.6
64,Wed Oct 11 2023 09:23:41 GMT-0600 (Mountain Daylight Time),15.8,39.5,2.1
65,Wed Oct 11 2023 10:23:41 GMT-0600 (Mountain Daylight Time),18.2,38.7,4
66,Wed Oct 11 2023 11:23:41 GMT-0600 (Mountain Daylight Time),17.5,44.2,5.2
67,Wed Oct 11 2023 12:23:41 GMT-0600 (Mountain Daylight Time),16.5,48.3,5.6
68,Wed Oct 11 2023 13:23:41 GMT-0600 (Mountain Daylight Time),19.2,44.6,6.9
69,Wed Oct 11 2023 14:23:41 GMT-0600 (Mountain Daylight Time),23.9,36.8,8.4
70,Wed Oct 11 2023 15:23:41 GMT-0600 (Mountain Daylight Time),26.4,30.3,7.7
71,Wed Oct 11 2023 16:23:41 GMT-0600 (Mountain Daylight Time),27.5,28.9,8
72,Wed Oct 11 2023 17:23:41 GMT-0600 (Mountain Daylight Time),28.5,26.4,7.5
73,Wed Oct 11 2023 18:23:41 GMT-0600 (Mountain Daylight Time),28.8,26.7,8
74,Wed Oct 11 2023 19:23:41 GMT-0600 (Mountain Daylight Time),29.3,25.3,7.6
75,Wed Oct 11 2023 20:23:41 GMT-0600 (Mountain Daylight Time),30.1,22.8,6.8
76,Wed Oct 11 2023 21:23:41 GMT-0600 (Mountain Daylight Time),29.3,22.3,5.8
77,Wed Oct 11 2023 22:23:41 GMT-0600 (Mountain Daylight Time),30,16.5,2.1
78,Wed Oct 11 2023 23:23:41 GMT-0600 (Mountain Daylight Time),29.2,18.4,3
79,Thu Oct 12 2023 00:23:41 GMT-0600 (Mountain Daylight Time),27.4,21.5,3.7
80,Thu Oct 12 2023 01:23:41 GMT-0600 (Mountain Daylight Time),24.5,26.2,4
81,Thu Oct 12 2023 02:23:41 GMT-0600 (Mountain Daylight Time),23.5,26.4,3.2
82,Thu Oct 12 2023 03:23:41 GMT-0600 (Mountain Daylight Time),22.7,27,2.9
83,Thu Oct 12 2023 04:23:41 GMT-0600 (Mountain Daylight Time),20.7,32.5,3.7
84,Thu Oct 12 2023 05:23:41 GMT-0600 (Mountain Daylight Time),18.2,37.1,3.4
85,Thu Oct 12 2023 06:23:41 GMT-0600 (Mountain Daylight Time),16.5,42.1,3.6
