Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
mef2,C09F6006,Wed Feb 21 2024 10:46:59 GMT-0700 (Mountain Standard Time),Not set,3600,8501,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Sat Mar 04 2023 06:46:59 GMT-0700 (Mountain Standard Time),-1.7,21.4,-21.1
1,Sat Mar 04 2023 07:46:59 GMT-0700 (Mountain Standard Time),-1.4,15.6,-24.4
2,Sat Mar 04 2023 08:46:59 GMT-0700 (Mountain Standard Time),-3.7,25.3,-20.8
3,Sat Mar 04 2023 09:46:59 GMT-0700 (Mountain Standard Time),-4.6,40.5,-16.1
4,Sat Mar 04 2023 10:46:59 GMT-0700 (Mountain Standard Time),-5.4,45.3,-15.4
5,Sat Mar 04 2023 11:46:59 GMT-0700 (Mountain Standard Time),-6,51.9,-14.3
6,Sat Mar 04 2023 12:46:59 GMT-0700 (Mountain Standard Time),-6.8,60.4,-13.2
7,Sat Mar 04 2023 13:46:59 GMT-0700 (Mountain Standard Time),-8.1,63.3,-13.9
8,Sat Mar 04 2023 14:46:59 GMT-0700 (Mountain Standard Time),-10.2,68.8,-14.9
9,Sat Mar 04 2023 15:46:59 GMT-0700 (Mountain Standard Time),-9.4,70.6,-13.8
10,Sat Mar 04 2023 16:46:59 GMT-0700 (Mountain Standard Time),-9.8,72.9,-13.8
11,Sat Mar 04 2023 17:46:59 GMT-0700 (Mountain Standard Time),-9.6,73.1,-13.5
12,Sat Mar 04 2023 18:46:59 GMT-0700 (Mountain Standard Time),-10.9,76.3,-14.3
13,Sat Mar 04 2023 19:46:59 GMT-0700 (Mountain Standard Time),-11.1,78.3,-14.1
14,Sat Mar 04 2023 20:46:59 GMT-0700 (Mountain Standard Time),-12.1,78.2,-15.1
15,Sat Mar 04 2023 21:46:59 GMT-0700 (Mountain Standard Time),-11.3,82.1,-13.8
16,Sat Mar 04 2023 22:46:59 GMT-0700 (Mountain Standard Time),-9,80,-11.8
17,Sat Mar 04 2023 23:46:59 GMT-0700 (Mountain Standard Time),-7.3,60.7,-13.6
18,Sun Mar 05 2023 00:46:59 GMT-0700 (Mountain Standard Time),-6,40.6,-17.3
19,Sun Mar 05 2023 01:46:59 GMT-0700 (Mountain Standard Time),-6.4,29.3,-21.5
20,Sun Mar 05 2023 02:46:59 GMT-0700 (Mountain Standard Time),-6.5,47.4,-15.9
21,Sun Mar 05 2023 03:46:59 GMT-0700 (Mountain Standard Time),-6.4,41.2,-17.5
22,Sun Mar 05 2023 04:46:59 GMT-0700 (Mountain Standard Time),-6.9,42.9,-17.5
23,Sun Mar 05 2023 05:46:59 GMT-0700 (Mountain Standard Time),-7.1,46.5,-16.7
24,Sun Mar 05 2023 06:46:59 GMT-0700 (Mountain Standard Time),-5.8,35,-18.9
25,Sun Mar 05 2023 07:46:59 GMT-0700 (Mountain Standard Time),-6.8,30.6,-21.4
26,Sun Mar 05 2023 08:46:59 GMT-0700 (Mountain Standard Time),-7.7,31,-22
27,Sun Mar 05 2023 09:46:59 GMT-0700 (Mountain Standard Time),-9.8,37.4,-21.7
28,Sun Mar 05 2023 10:46:59 GMT-0700 (Mountain Standard Time),-13,42.7,-23.1
29,Sun Mar 05 2023 11:46:59 GMT-0700 (Mountain Standard Time),-14.6,48,-23.3
30,Sun Mar 05 2023 12:46:59 GMT-0700 (Mountain Standard Time),-16.2,52.6,-23.7
31,Sun Mar 05 2023 13:46:59 GMT-0700 (Mountain Standard Time),-16.9,57.2,-23.4
32,Sun Mar 05 2023 14:46:59 GMT-0700 (Mountain Standard Time),-17.2,61.8,-22.8
33,Sun Mar 05 2023 15:46:59 GMT-0700 (Mountain Standard Time),-17.4,64.3,-22.6
34,Sun Mar 05 2023 16:46:59 GMT-0700 (Mountain Standard Time),-18.1,65.3,-23.1
35,Sun Mar 05 2023 17:46:59 GMT-0700 (Mountain Standard Time),-18.2,66.9,-22.9
36,Sun Mar 05 2023 18:46:59 GMT-0700 (Mountain Standard Time),-18.2,66,-23
37,Sun Mar 05 2023 19:46:59 GMT-0700 (Mountain Standard Time),-18.6,66.5,-23.3
38,Sun Mar 05 2023 20:46:59 GMT-0700 (Mountain Standard Time),-18.3,67.2,-22.9
39,Sun Mar 05 2023 21:46:59 GMT-0700 (Mountain Standard Time),-17.7,65.4,-22.7
40,Sun Mar 05 2023 22:46:59 GMT-0700 (Mountain Standard Time),-14.5,69.7,-18.8
41,Sun Mar 05 2023 23:46:59 GMT-0700 (Mountain Standard Time),-5.5,41.3,-16.6
42,Mon Mar 06 2023 00:46:59 GMT-0700 (Mountain Standard Time),-0.1,16.3,-22.8
43,Mon Mar 06 2023 01:46:59 GMT-0700 (Mountain Standard Time),3.6,13.8,-21.7
44,Mon Mar 06 2023 02:46:59 GMT-0700 (Mountain Standard Time),6.1,10.6,-22.7
45,Mon Mar 06 2023 03:46:59 GMT-0700 (Mountain Standard Time),8.1,9.2,-22.8
46,Mon Mar 06 2023 04:46:59 GMT-0700 (Mountain Standard Time),8.5,9.1,-22.6
47,Mon Mar 06 2023 05:46:59 GMT-0700 (Mountain Standard Time),8.2,10.8,-20.9
48,Mon Mar 06 2023 06:46:59 GMT-0700 (Mountain Standard Time),7.9,11.3,-20.6
49,Mon Mar 06 2023 07:46:59 GMT-0700 (Mountain Standard Time),7.6,10.5,-21.7
50,Mon Mar 06 2023 08:46:59 GMT-0700 (Mountain Standard Time),5.6,12.4,-21.3
51,Mon Mar 06 2023 09:46:59 GMT-0700 (Mountain Standard Time),0,30.9,-15.2
52,Mon Mar 06 2023 10:46:59 GMT-0700 (Mountain Standard Time),-2.9,37.2,-15.5
53,Mon Mar 06 2023 11:46:59 GMT-0700 (Mountain Standard Time),-3.6,42.2,-14.6
54,Mon Mar 06 2023 12:46:59 GMT-0700 (Mountain Standard Time),-4.2,42.6,-15.1
55,Mon Mar 06 2023 13:46:59 GMT-0700 (Mountain Standard Time),-5.2,49,-14.3
56,Mon Mar 06 2023 14:46:59 GMT-0700 (Mountain Standard Time),-5.2,50.9,-13.8
57,Mon Mar 06 2023 15:46:59 GMT-0700 (Mountain Standard Time),-4.7,49.1,-13.8
58,Mon Mar 06 2023 16:46:59 GMT-0700 (Mountain Standard Time),-5,53.4,-13
59,Mon Mar 06 2023 17:46:59 GMT-0700 (Mountain Standard Time),-5.6,53.9,-13.5
60,Mon Mar 06 2023 18:46:59 GMT-0700 (Mountain Standard Time),-6.3,54.3,-14.1
61,Mon Mar 06 2023 19:46:59 GMT-0700 (Mountain Standard Time),-6.7,55.4,-14.2
62,Mon Mar 06 2023 20:46:59 GMT-0700 (Mountain Standard Time),-7.1,57,-14.2
63,Mon Mar 06 2023 21:46:59 GMT-0700 (Mountain Standard Time),-6.3,57.6,-13.3
64,Mon Mar 06 2023 22:46:59 GMT-0700 (Mountain Standard Time),-4.8,59.2,-11.6
65,Mon Mar 06 2023 23:46:59 GMT-0700 (Mountain Standard Time),5.9,29.6,-10.5
66,Tue Mar 07 2023 00:46:59 GMT-0700 (Mountain Standard Time),7.7,23.2,-12
67,Tue Mar 07 2023 01:46:59 GMT-0700 (Mountain Standard Time),9.4,20.9,-11.9
68,Tue Mar 07 2023 02:46:59 GMT-0700 (Mountain Standard Time),11.5,18.1,-11.9
69,Tue Mar 07 2023 03:46:59 GMT-0700 (Mountain Standard Time),11.7,16.2,-13.2
70,Tue Mar 07 2023 04:46:59 GMT-0700 (Mountain Standard Time),11.6,15.3,-13.9
71,Tue Mar 07 2023 05:46:59 GMT-0700 (Mountain Standard Time),11,16.3,-13.7
72,Tue Mar 07 2023 06:46:59 GMT-0700 (Mountain Standard Time),11.6,16.5,-13
73,Tue Mar 07 2023 07:46:59 GMT-0700 (Mountain Standard Time),9.4,20.2,-12.3
74,Tue Mar 07 2023 08:46:59 GMT-0700 (Mountain Standard Time),7,26.6,-10.9
75,Tue Mar 07 2023 09:46:59 GMT-0700 (Mountain Standard Time),3.5,35,-10.5
76,Tue Mar 07 2023 10:46:59 GMT-0700 (Mountain Standard Time),1.2,43.3,-9.9
77,Tue Mar 07 2023 11:46:59 GMT-0700 (Mountain Standard Time),-0.8,49.7,-10
78,Tue Mar 07 2023 12:46:59 GMT-0700 (Mountain Standard Time),-2,53.9,-10.1
79,Tue Mar 07 2023 13:46:59 GMT-0700 (Mountain Standard Time),-2.5,56.8,-9.9
80,Tue Mar 07 2023 14:46:59 GMT-0700 (Mountain Standard Time),-3,57.6,-10.2
81,Tue Mar 07 2023 15:46:59 GMT-0700 (Mountain Standard Time),-3.1,59.8,-9.8
82,Tue Mar 07 2023 16:46:59 GMT-0700 (Mountain Standard Time),-2.4,63.9,-8.3
83,Tue Mar 07 2023 17:46:59 GMT-0700 (Mountain Standard Time),-1.6,60.6,-8.2
84,Tue Mar 07 2023 18:46:59 GMT-0700 (Mountain Standard Time),-2.5,59.9,-9.2
85,Tue Mar 07 2023 19:46:59 GMT-0700 (Mountain Standard Time),-2.5,61.6,-8.9
86,Tue Mar 07 2023 20:46:59 GMT-0700 (Mountain Standard Time),-0.9,56,-8.6
87,Tue Mar 07 2023 21:46:59 GMT-0700 (Mountain Standard Time),0.4,48.7,-9.2
88,Tue Mar 07 2023 22:46:59 GMT-0700 (Mountain Standard Time),5.2,33.6,-9.5
89,Tue Mar 07 2023 23:46:59 GMT-0700 (Mountain Standard Time),7.1,26.7,-10.8
90,Wed Mar 08 2023 00:46:59 GMT-0700 (Mountain Standard Time),8.2,18.8,-14.2
91,Wed Mar 08 2023 01:46:59 GMT-0700 (Mountain Standard Time),9.5,16.1,-15
92,Wed Mar 08 2023 02:46:59 GMT-0700 (Mountain Standard Time),10.9,15.2,-14.6
93,Wed Mar 08 2023 03:46:59 GMT-0700 (Mountain Standard Time),11.1,10.1,-19.3
94,Wed Mar 08 2023 04:46:59 GMT-0700 (Mountain Standard Time),10.5,10.2,-19.7
95,Wed Mar 08 2023 05:46:59 GMT-0700 (Mountain Standard Time),9.7,11.3,-19.1
96,Wed Mar 08 2023 06:46:59 GMT-0700 (Mountain Standard Time),8.8,12,-19.1
97,Wed Mar 08 2023 07:46:59 GMT-0700 (Mountain Standard Time),7.7,16,-16.6
98,Wed Mar 08 2023 08:46:59 GMT-0700 (Mountain Standard Time),7.1,18.9,-15.1
99,Wed Mar 08 2023 09:46:59 GMT-0700 (Mountain Standard Time),4.2,21.9,-15.7
100,Wed Mar 08 2023 10:46:59 GMT-0700 (Mountain Standard Time),1.8,37.2,-11.3
101,Wed Mar 08 2023 11:46:59 GMT-0700 (Mountain Standard Time),-0.8,51,-9.7
102,Wed Mar 08 2023 12:46:59 GMT-0700 (Mountain Standard Time),-1.4,45.8,-11.6
103,Wed Mar 08 2023 13:46:59 GMT-0700 (Mountain Standard Time),-2.8,45.9,-12.9
104,Wed Mar 08 2023 14:46:59 GMT-0700 (Mountain Standard Time),-3.7,48.1,-13.1
105,Wed Mar 08 2023 15:46:59 GMT-0700 (Mountain Standard Time),-4.7,50.5,-13.5
106,Wed Mar 08 2023 16:46:59 GMT-0700 (Mountain Standard Time),-5.6,54.3,-13.4
107,Wed Mar 08 2023 17:46:59 GMT-0700 (Mountain Standard Time),-7,56,-14.3
108,Wed Mar 08 2023 18:46:59 GMT-0700 (Mountain Standard Time),-7.8,60.3,-14.2
109,Wed Mar 08 2023 19:46:59 GMT-0700 (Mountain Standard Time),-8.4,64.8,-13.9
110,Wed Mar 08 2023 20:46:59 GMT-0700 (Mountain Standard Time),-9.4,65.2,-14.7
111,Wed Mar 08 2023 21:46:59 GMT-0700 (Mountain Standard Time),-8.7,66.4,-13.9
112,Wed Mar 08 2023 22:46:59 GMT-0700 (Mountain Standard Time),-4.1,39.5,-15.9
113,Wed Mar 08 2023 23:46:59 GMT-0700 (Mountain Standard Time),-1.6,31.7,-16.3
114,Thu Mar 09 2023 00:46:59 GMT-0700 (Mountain Standard Time),0.2,27.6,-16.4
115,Thu Mar 09 2023 01:46:59 GMT-0700 (Mountain Standard Time),2.1,24.8,-16
116,Thu Mar 09 2023 02:46:59 GMT-0700 (Mountain Standard Time),2.3,25.3,-15.6
117,Thu Mar 09 2023 03:46:59 GMT-0700 (Mountain Standard Time),3,26.2,-14.6
118,Thu Mar 09 2023 04:46:59 GMT-0700 (Mountain Standard Time),3.7,18.8,-18
119,Thu Mar 09 2023 05:46:59 GMT-0700 (Mountain Standard Time),2.9,21.3,-17.2
120,Thu Mar 09 2023 06:46:59 GMT-0700 (Mountain Standard Time),2.5,24.2,-16
121,Thu Mar 09 2023 07:46:59 GMT-0700 (Mountain Standard Time),1.4,27.7,-15.3
122,Thu Mar 09 2023 08:46:59 GMT-0700 (Mountain Standard Time),-0.4,32.5,-15
123,Thu Mar 09 2023 09:46:59 GMT-0700 (Mountain Standard Time),-1.7,35.9,-14.9
