Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
MEF_3,C94D8207,Wed Feb 21 2024 12:50:03 GMT-0700 (Mountain Standard Time),Not set,3600,7908,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Wed Mar 29 2023 02:50:03 GMT-0600 (Mountain Daylight Time),-9.2,78.7,-12.2
1,Wed Mar 29 2023 03:50:03 GMT-0600 (Mountain Daylight Time),-9.5,82.3,-12
2,Wed Mar 29 2023 04:50:03 GMT-0600 (Mountain Daylight Time),-8.9,81.6,-11.5
3,Wed Mar 29 2023 05:50:03 GMT-0600 (Mountain Daylight Time),-9.4,84.3,-11.6
4,Wed Mar 29 2023 06:50:03 GMT-0600 (Mountain Daylight Time),-10.4,84.3,-12.5
5,Wed Mar 29 2023 07:50:03 GMT-0600 (Mountain Daylight Time),-10.2,85.5,-12.2
6,Wed Mar 29 2023 08:50:03 GMT-0600 (Mountain Daylight Time),-11.7,85.3,-13.7
7,Wed Mar 29 2023 09:50:03 GMT-0600 (Mountain Daylight Time),-10.3,84.4,-12.4
8,Wed Mar 29 2023 10:50:03 GMT-0600 (Mountain Daylight Time),-10.8,78.5,-13.8
9,Wed Mar 29 2023 11:50:03 GMT-0600 (Mountain Daylight Time),-7.9,80.1,-10.7
10,Wed Mar 29 2023 12:50:03 GMT-0600 (Mountain Daylight Time),-1.2,57.1,-8.6
11,Wed Mar 29 2023 13:50:03 GMT-0600 (Mountain Daylight Time),0.1,47.4,-9.8
12,Wed Mar 29 2023 14:50:03 GMT-0600 (Mountain Daylight Time),1.6,39.2,-10.8
13,Wed Mar 29 2023 15:50:03 GMT-0600 (Mountain Daylight Time),2,36.3,-11.4
14,Wed Mar 29 2023 16:50:03 GMT-0600 (Mountain Daylight Time),4.5,30.7,-11.3
15,Wed Mar 29 2023 17:50:03 GMT-0600 (Mountain Daylight Time),0.9,37.8,-11.9
16,Wed Mar 29 2023 18:50:03 GMT-0600 (Mountain Daylight Time),0,40.6,-11.8
17,Wed Mar 29 2023 19:50:03 GMT-0600 (Mountain Daylight Time),-0.3,42.4,-11.6
18,Wed Mar 29 2023 20:50:03 GMT-0600 (Mountain Daylight Time),-1.4,32.6,-15.8
19,Wed Mar 29 2023 21:50:03 GMT-0600 (Mountain Daylight Time),-3,32.7,-17.2
20,Wed Mar 29 2023 22:50:03 GMT-0600 (Mountain Daylight Time),-3.9,37.6,-16.3
21,Wed Mar 29 2023 23:50:03 GMT-0600 (Mountain Daylight Time),-5.4,43.9,-15.8
