Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
mef9,FC748B54,Fri May 10 2024 15:09:18 GMT-0600 (Mountain Daylight Time),Not set,3600,7914,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Thu Jun 15 2023 22:09:18 GMT-0600 (Mountain Daylight Time),-2.9,82.8,-5.4
1,Thu Jun 15 2023 23:09:18 GMT-0600 (Mountain Daylight Time),-3.5,85.2,-5.6
2,Fri Jun 16 2023 00:09:18 GMT-0600 (Mountain Daylight Time),-3,86.9,-4.9
3,Fri Jun 16 2023 01:09:18 GMT-0600 (Mountain Daylight Time),1.5,84.3,-0.9
4,Fri Jun 16 2023 02:09:18 GMT-0600 (Mountain Daylight Time),8.7,43.6,-3
5,Fri Jun 16 2023 03:09:18 GMT-0600 (Mountain Daylight Time),11.8,31.9,-4.4
6,Fri Jun 16 2023 04:09:18 GMT-0600 (Mountain Daylight Time),13,27.4,-5.3
7,Fri Jun 16 2023 05:09:18 GMT-0600 (Mountain Daylight Time),13.4,31.6,-3.1
8,Fri Jun 16 2023 06:09:18 GMT-0600 (Mountain Daylight Time),15,32.2,-1.4
9,Fri Jun 16 2023 07:09:18 GMT-0600 (Mountain Daylight Time),13.9,34.9,-1.3
10,Fri Jun 16 2023 08:09:18 GMT-0600 (Mountain Daylight Time),14.4,32.6,-1.8
11,Fri Jun 16 2023 09:09:18 GMT-0600 (Mountain Daylight Time),13.3,29.2,-4.2
12,Fri Jun 16 2023 10:09:18 GMT-0600 (Mountain Daylight Time),13.1,40.7,0.1
13,Fri Jun 16 2023 11:09:18 GMT-0600 (Mountain Daylight Time),12.4,40.1,-0.7
14,Fri Jun 16 2023 12:09:18 GMT-0600 (Mountain Daylight Time),10.3,50.8,0.6
15,Fri Jun 16 2023 13:09:18 GMT-0600 (Mountain Daylight Time),7.9,55.5,-0.4
16,Fri Jun 16 2023 14:09:18 GMT-0600 (Mountain Daylight Time),5.3,65.1,-0.7
17,Fri Jun 16 2023 15:09:18 GMT-0600 (Mountain Daylight Time),3.5,71.9,-1.1
18,Fri Jun 16 2023 16:09:18 GMT-0600 (Mountain Daylight Time),1.4,77.6,-2.1
19,Fri Jun 16 2023 17:09:18 GMT-0600 (Mountain Daylight Time),0.5,81.7,-2.3
20,Fri Jun 16 2023 18:09:18 GMT-0600 (Mountain Daylight Time),-0.9,84.7,-3.2
21,Fri Jun 16 2023 19:09:18 GMT-0600 (Mountain Daylight Time),-1.6,88.4,-3.3
22,Fri Jun 16 2023 20:09:18 GMT-0600 (Mountain Daylight Time),-2.1,90.2,-3.5
23,Fri Jun 16 2023 21:09:18 GMT-0600 (Mountain Daylight Time),-2.6,91.1,-3.9
24,Fri Jun 16 2023 22:09:18 GMT-0600 (Mountain Daylight Time),-3,92,-4.1
25,Fri Jun 16 2023 23:09:18 GMT-0600 (Mountain Daylight Time),-3.2,92.8,-4.2
26,Sat Jun 17 2023 00:09:18 GMT-0600 (Mountain Daylight Time),-2.7,92.7,-3.7
27,Sat Jun 17 2023 01:09:18 GMT-0600 (Mountain Daylight Time),1.7,89.5,0.2
28,Sat Jun 17 2023 02:09:18 GMT-0600 (Mountain Daylight Time),11,34,-4.2
29,Sat Jun 17 2023 03:09:18 GMT-0600 (Mountain Daylight Time),13.9,20.9,-8.1
