Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
mef11,D9BBAA50,Fri May 10 2024 15:05:58 GMT-0600 (Mountain Daylight Time),Not set,3600,8118,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Wed Jun 07 2023 10:05:58 GMT-0600 (Mountain Daylight Time),8.7,66.1,2.7
1,Wed Jun 07 2023 11:05:58 GMT-0600 (Mountain Daylight Time),7.1,71.4,2.3
2,Wed Jun 07 2023 12:05:58 GMT-0600 (Mountain Daylight Time),5.7,92.5,4.6
3,Wed Jun 07 2023 13:05:58 GMT-0600 (Mountain Daylight Time),4.5,98.8,4.3
4,Wed Jun 07 2023 14:05:58 GMT-0600 (Mountain Daylight Time),4.1,100,4.4
5,Wed Jun 07 2023 15:05:58 GMT-0600 (Mountain Daylight Time),4.1,100,4.5
6,Wed Jun 07 2023 16:05:58 GMT-0600 (Mountain Daylight Time),3.3,100,3.6
7,Wed Jun 07 2023 17:05:58 GMT-0600 (Mountain Daylight Time),3,100,3.3
8,Wed Jun 07 2023 18:05:58 GMT-0600 (Mountain Daylight Time),3.3,100,3.5
9,Wed Jun 07 2023 19:05:58 GMT-0600 (Mountain Daylight Time),2.8,100,3.2
10,Wed Jun 07 2023 20:05:58 GMT-0600 (Mountain Daylight Time),3,100,3.5
11,Wed Jun 07 2023 21:05:58 GMT-0600 (Mountain Daylight Time),3,100,3.6
12,Wed Jun 07 2023 22:05:58 GMT-0600 (Mountain Daylight Time),5.1,100,5.2
13,Wed Jun 07 2023 23:05:58 GMT-0600 (Mountain Daylight Time),7.6,86.5,5.5
14,Thu Jun 08 2023 00:05:58 GMT-0600 (Mountain Daylight Time),10.9,62.2,4
15,Thu Jun 08 2023 01:05:58 GMT-0600 (Mountain Daylight Time),13.2,49.8,3
16,Thu Jun 08 2023 02:05:58 GMT-0600 (Mountain Daylight Time),14.3,44.9,2.5
17,Thu Jun 08 2023 03:05:58 GMT-0600 (Mountain Daylight Time),14.4,47,3.3
18,Thu Jun 08 2023 04:05:58 GMT-0600 (Mountain Daylight Time),15.2,41.8,2.4
19,Thu Jun 08 2023 05:05:58 GMT-0600 (Mountain Daylight Time),15.2,41.2,2.2
20,Thu Jun 08 2023 06:05:58 GMT-0600 (Mountain Daylight Time),13.2,49.2,2.8
21,Thu Jun 08 2023 07:05:58 GMT-0600 (Mountain Daylight Time),15.6,45.1,3.8
22,Thu Jun 08 2023 08:05:58 GMT-0600 (Mountain Daylight Time),13.1,50.7,3.2
23,Thu Jun 08 2023 09:05:58 GMT-0600 (Mountain Daylight Time),6.7,88.7,5
24,Thu Jun 08 2023 10:05:58 GMT-0600 (Mountain Daylight Time),6.1,92,4.9
25,Thu Jun 08 2023 11:05:58 GMT-0600 (Mountain Daylight Time),4.6,97.4,4.2
26,Thu Jun 08 2023 12:05:58 GMT-0600 (Mountain Daylight Time),4.9,96.4,4.4
27,Thu Jun 08 2023 13:05:58 GMT-0600 (Mountain Daylight Time),4.9,98.2,4.6
28,Thu Jun 08 2023 14:05:58 GMT-0600 (Mountain Daylight Time),4.8,100,4.8
29,Thu Jun 08 2023 15:05:58 GMT-0600 (Mountain Daylight Time),4.5,100,4.7
30,Thu Jun 08 2023 16:05:58 GMT-0600 (Mountain Daylight Time),3.1,100,3.5
31,Thu Jun 08 2023 17:05:58 GMT-0600 (Mountain Daylight Time),3.5,100,4.2
32,Thu Jun 08 2023 18:05:58 GMT-0600 (Mountain Daylight Time),3.2,100,3.9
33,Thu Jun 08 2023 19:05:58 GMT-0600 (Mountain Daylight Time),3,100,3.6
34,Thu Jun 08 2023 20:05:58 GMT-0600 (Mountain Daylight Time),3.3,100,4
35,Thu Jun 08 2023 21:05:58 GMT-0600 (Mountain Daylight Time),4,100,4.9
36,Thu Jun 08 2023 22:05:58 GMT-0600 (Mountain Daylight Time),4.9,100,5.7
37,Thu Jun 08 2023 23:05:58 GMT-0600 (Mountain Daylight Time),6.8,100,6.8
38,Fri Jun 09 2023 00:05:58 GMT-0600 (Mountain Daylight Time),8.6,90.2,7.1
39,Fri Jun 09 2023 01:05:58 GMT-0600 (Mountain Daylight Time),10.9,81,7.8
40,Fri Jun 09 2023 02:05:58 GMT-0600 (Mountain Daylight Time),9.4,85.1,7
41,Fri Jun 09 2023 03:05:58 GMT-0600 (Mountain Daylight Time),9.4,87.3,7.4
42,Fri Jun 09 2023 04:05:58 GMT-0600 (Mountain Daylight Time),1.1,98,0.8
43,Fri Jun 09 2023 05:05:58 GMT-0600 (Mountain Daylight Time),3,100,3.6
