Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
mef10,E1097B72,Fri May 10 2024 14:59:02 GMT-0600 (Mountain Daylight Time),Not set,3600,8964,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Wed May 03 2023 03:59:02 GMT-0600 (Mountain Daylight Time),10.2,54,1.3
1,Wed May 03 2023 04:59:02 GMT-0600 (Mountain Daylight Time),11,47.6,0.3
2,Wed May 03 2023 05:59:02 GMT-0600 (Mountain Daylight Time),9.5,49.9,-0.4
3,Wed May 03 2023 06:59:02 GMT-0600 (Mountain Daylight Time),9.1,50.1,-0.7
4,Wed May 03 2023 07:59:02 GMT-0600 (Mountain Daylight Time),9.5,47,-1.2
5,Wed May 03 2023 08:59:02 GMT-0600 (Mountain Daylight Time),13.5,43.8,1.5
6,Wed May 03 2023 09:59:02 GMT-0600 (Mountain Daylight Time),18.5,30.9,1.1
7,Wed May 03 2023 10:59:02 GMT-0600 (Mountain Daylight Time),20.7,19.4,-3.4
8,Wed May 03 2023 11:59:02 GMT-0600 (Mountain Daylight Time),21.2,20.4,-2.3
9,Wed May 03 2023 12:59:02 GMT-0600 (Mountain Daylight Time),21.2,22.4,-1
10,Wed May 03 2023 13:59:02 GMT-0600 (Mountain Daylight Time),20.2,42.3,7.1
11,Wed May 03 2023 14:59:02 GMT-0600 (Mountain Daylight Time),19.9,51.5,9.7
12,Wed May 03 2023 15:59:02 GMT-0600 (Mountain Daylight Time),19.3,60.2,11.5
13,Wed May 03 2023 16:59:02 GMT-0600 (Mountain Daylight Time),18.2,63.7,11.3
14,Wed May 03 2023 17:59:02 GMT-0600 (Mountain Daylight Time),14.2,81,11
15,Wed May 03 2023 18:59:02 GMT-0600 (Mountain Daylight Time),14.8,72,9.8
16,Wed May 03 2023 19:59:02 GMT-0600 (Mountain Daylight Time),16.6,55.9,7.8
17,Wed May 03 2023 20:59:02 GMT-0600 (Mountain Daylight Time),15.2,59.4,7.4
18,Wed May 03 2023 21:59:02 GMT-0600 (Mountain Daylight Time),13.5,71.3,8.4
19,Wed May 03 2023 22:59:02 GMT-0600 (Mountain Daylight Time),12.3,83.8,9.7
20,Wed May 03 2023 23:59:02 GMT-0600 (Mountain Daylight Time),12.3,95.3,11.6
21,Thu May 04 2023 00:59:02 GMT-0600 (Mountain Daylight Time),10.5,95.6,9.8
22,Thu May 04 2023 01:59:02 GMT-0600 (Mountain Daylight Time),9.7,97.3,9.3
23,Thu May 04 2023 02:59:02 GMT-0600 (Mountain Daylight Time),10.4,100,10.6
24,Thu May 04 2023 03:59:02 GMT-0600 (Mountain Daylight Time),8.1,100,8.8
25,Thu May 04 2023 04:59:02 GMT-0600 (Mountain Daylight Time),7.3,100,8.1
26,Thu May 04 2023 05:59:02 GMT-0600 (Mountain Daylight Time),6.7,100,7.6
27,Thu May 04 2023 06:59:02 GMT-0600 (Mountain Daylight Time),6.6,100,7.6
28,Thu May 04 2023 07:59:02 GMT-0600 (Mountain Daylight Time),6.5,100,7.5
29,Thu May 04 2023 08:59:02 GMT-0600 (Mountain Daylight Time),8,100,9.1
30,Thu May 04 2023 09:59:02 GMT-0600 (Mountain Daylight Time),13.5,98.4,13.3
31,Thu May 04 2023 10:59:02 GMT-0600 (Mountain Daylight Time),14.7,91.5,13.3
32,Thu May 04 2023 11:59:02 GMT-0600 (Mountain Daylight Time),15.1,84.9,12.6
33,Thu May 04 2023 12:59:02 GMT-0600 (Mountain Daylight Time),16.8,62.7,9.7
34,Thu May 04 2023 13:59:02 GMT-0600 (Mountain Daylight Time),19,59.9,11.1
35,Thu May 04 2023 14:59:02 GMT-0600 (Mountain Daylight Time),18.3,61.6,10.9
