Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
Vg15,C89585E4,Wed Dec 14 2022 13:21:34 GMT-0700 (Mountain Standard Time),Not set,900,6000,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Thu Oct 13 2022 02:36:34 GMT-0600 (Mountain Daylight Time),7.1,40.3,-5.5
1,Thu Oct 13 2022 02:51:34 GMT-0600 (Mountain Daylight Time),7.2,41.4,-5.0
2,Thu Oct 13 2022 03:06:34 GMT-0600 (Mountain Daylight Time),7.2,39.8,-5.6
3,Thu Oct 13 2022 03:21:34 GMT-0600 (Mountain Daylight Time),7.0,41.2,-5.3
4,Thu Oct 13 2022 03:36:34 GMT-0600 (Mountain Daylight Time),6.9,41.4,-5.3
5,Thu Oct 13 2022 03:51:34 GMT-0600 (Mountain Daylight Time),6.9,40.9,-5.5
6,Thu Oct 13 2022 04:06:34 GMT-0600 (Mountain Daylight Time),6.4,42.9,-5.3
7,Thu Oct 13 2022 04:21:34 GMT-0600 (Mountain Daylight Time),6.3,43.4,-5.2
8,Thu Oct 13 2022 04:36:34 GMT-0600 (Mountain Daylight Time),6.9,41.0,-5.4
9,Thu Oct 13 2022 04:51:34 GMT-0600 (Mountain Daylight Time),6.9,40.8,-5.5
10,Thu Oct 13 2022 05:06:34 GMT-0600 (Mountain Daylight Time),6.3,43.1,-5.3
11,Thu Oct 13 2022 05:21:34 GMT-0600 (Mountain Daylight Time),6.6,41.5,-5.6
12,Thu Oct 13 2022 05:36:34 GMT-0600 (Mountain Daylight Time),6.8,40.9,-5.6
13,Thu Oct 13 2022 05:51:34 GMT-0600 (Mountain Daylight Time),6.9,40.1,-5.7
14,Thu Oct 13 2022 06:06:34 GMT-0600 (Mountain Daylight Time),6.8,39.8,-5.9
