Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
Vg 6,CB4698F1,Thu Dec 15 2022 11:54:05 GMT-0700 (Mountain Standard Time),Not set,900,6000,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
0,Fri Oct 14 2022 01:09:05 GMT-0600 (Mountain Daylight Time),2.0,65.7,-3.7
1,Fri Oct 14 2022 01:24:05 GMT-0600 (Mountain Daylight Time),2.2,64.8,-3.7
2,Fri Oct 14 2022 01:39:05 GMT-0600 (Mountain Daylight Time),1.9,67.1,-3.6
3,Fri Oct 14 2022 01:54:05 GMT-0600 (Mountain Daylight Time),1.6,67.4,-3.8
4,Fri Oct 14 2022 02:09:05 GMT-0600 (Mountain Daylight Time),1.3,67.1,-4.1
5,Fri Oct 14 2022 02:24:05 GMT-0600 (Mountain Daylight Time),1.6,64.6,-4.4
6,Fri Oct 14 2022 02:39:05 GMT-0600 (Mountain Daylight Time),1.6,64.3,-4.4
7,Fri Oct 14 2022 02:54:05 GMT-0600 (Mountain Daylight Time),1.5,65.2,-4.3
8,Fri Oct 14 2022 03:09:05 GMT-0600 (Mountain Daylight Time),1.2,65.0,-4.7
9,Fri Oct 14 2022 03:24:05 GMT-0600 (Mountain Daylight Time),1.5,63.2,-4.7
10,Fri Oct 14 2022 03:39:05 GMT-0600 (Mountain Daylight Time),1.1,65.3,-4.7
11,Fri Oct 14 2022 03:54:05 GMT-0600 (Mountain Daylight Time),0.9,66.4,-4.7
12,Fri Oct 14 2022 04:09:05 GMT-0600 (Mountain Daylight Time),1.2,65.2,-4.6
13,Fri Oct 14 2022 04:24:05 GMT-0600 (Mountain Daylight Time),1.1,66.2,-4.5
14,Fri Oct 14 2022 04:39:05 GMT-0600 (Mountain Daylight Time),0.9,67.0,-4.5
15,Fri Oct 14 2022 04:54:05 GMT-0600 (Mountain Daylight Time),0.8,67.1,-4.6
16,Fri Oct 14 2022 05:09:05 GMT-0600 (Mountain Daylight Time),1.0,65.2,-4.8
