Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,temperatureCalibration,humidityCalibration,pressureCalibration,dewpointCalibration
Vg 5,C18630E8,Fri Aug 25 2023 13:49:51 GMT-0600 (Mountain Daylight Time),Not set,900,11779,0,0,Celsius,0,0,0,0
index,date,temperature,humidity,dewpoint,pressure
46,Tue Apr 25 2023 08:49:51 GMT-0600 (Mountain Daylight Time),-12.6,66.3,-17.6,742.1
47,Tue Apr 25 2023 09:04:51 GMT-0600 (Mountain Daylight Time),-12.3,65.4,-17.5,742
48,Tue Apr 25 2023 09:19:51 GMT-0600 (Mountain Daylight Time),-13.7,71.7,-17.7,741.9
49,Tue Apr 25 2023 09:34:51 GMT-0600 (Mountain Daylight Time),-12.7,67.7,-17.5,742
50,Tue Apr 25 2023 09:49:51 GMT-0600 (Mountain Daylight Time),-12,64.8,-17.3,741.8
51,Tue Apr 25 2023 10:04:51 GMT-0600 (Mountain Daylight Time),-12.5,66.1,-17.6,742
52,Tue Apr 25 2023 10:19:51 GMT-0600 (Mountain Daylight Time),-12.3,65.4,-17.5,741.9
53,Tue Apr 25 2023 10:34:51 GMT-0600 (Mountain Daylight Time),-13.7,70.2,-18,741.9
54,Tue Apr 25 2023 10:49:51 GMT-0600 (Mountain Daylight Time),-13.7,70.5,-17.9,741.9
55,Tue Apr 25 2023 11:04:51 GMT-0600 (Mountain Daylight Time),-12.5,67.3,-17.3,742
56,Tue Apr 25 2023 11:19:51 GMT-0600 (Mountain Daylight Time),-12.3,66,-17.4,742
57,Tue Apr 25 2023 11:34:51 GMT-0600 (Mountain Daylight Time),-13.1,70.3,-17.4,742.1
58,Tue Apr 25 2023 11:49:51 GMT-0600 (Mountain Daylight Time),-13,69,-17.5,742.2
59,Tue Apr 25 2023 12:04:51 GMT-0600 (Mountain Daylight Time),-12.5,69.8,-16.9,742.3
60,Tue Apr 25 2023 12:19:51 GMT-0600 (Mountain Daylight Time),-12.5,68,-17.2,742.3
61,Tue Apr 25 2023 12:34:51 GMT-0600 (Mountain Daylight Time),-13.3,68.8,-17.8,742.5
62,Tue Apr 25 2023 12:49:51 GMT-0600 (Mountain Daylight Time),-12.7,69.2,-17.2,742.5
63,Tue Apr 25 2023 13:04:51 GMT-0600 (Mountain Daylight Time),-9.8,66.8,-14.8,742.6
64,Tue Apr 25 2023 13:19:51 GMT-0600 (Mountain Daylight Time),-9.5,63.4,-15.2,742.7
65,Tue Apr 25 2023 13:34:51 GMT-0600 (Mountain Daylight Time),-8.3,63.3,-14.1,742.9
66,Tue Apr 25 2023 13:49:51 GMT-0600 (Mountain Daylight Time),-5.7,62,-11.8,742.9
67,Tue Apr 25 2023 14:04:51 GMT-0600 (Mountain Daylight Time),-4.1,62.8,-10.2,742.9
68,Tue Apr 25 2023 14:19:51 GMT-0600 (Mountain Daylight Time),-4.1,59.4,-10.9,743
69,Tue Apr 25 2023 14:34:51 GMT-0600 (Mountain Daylight Time),-5.1,67.3,-10.2,743.1
70,Tue Apr 25 2023 14:49:51 GMT-0600 (Mountain Daylight Time),-5.5,69.5,-10.2,743.1
71,Tue Apr 25 2023 15:04:51 GMT-0600 (Mountain Daylight Time),-4.6,67.7,-9.7,743.1
72,Tue Apr 25 2023 15:19:51 GMT-0600 (Mountain Daylight Time),-1.8,63.8,-7.8,743.2
73,Tue Apr 25 2023 15:34:51 GMT-0600 (Mountain Daylight Time),-0.7,54,-8.9,743.2
74,Tue Apr 25 2023 15:49:51 GMT-0600 (Mountain Daylight Time),-0.1,48,-9.8,743.1
75,Tue Apr 25 2023 16:04:51 GMT-0600 (Mountain Daylight Time),1.1,39.2,-11.3,743
76,Tue Apr 25 2023 16:19:51 GMT-0600 (Mountain Daylight Time),3.3,31.1,-12.2,742.9
77,Tue Apr 25 2023 16:34:51 GMT-0600 (Mountain Daylight Time),4.1,31.1,-11.5,742.8
78,Tue Apr 25 2023 16:49:51 GMT-0600 (Mountain Daylight Time),5.2,28.6,-11.6,742.7
79,Tue Apr 25 2023 17:04:51 GMT-0600 (Mountain Daylight Time),5.4,25.8,-12.7,742.5
80,Tue Apr 25 2023 17:19:51 GMT-0600 (Mountain Daylight Time),6.8,22.5,-13.2,742.2
81,Tue Apr 25 2023 17:34:51 GMT-0600 (Mountain Daylight Time),7.5,22.7,-12.5,742.1
82,Tue Apr 25 2023 17:49:51 GMT-0600 (Mountain Daylight Time),7.6,23.4,-12,742
83,Tue Apr 25 2023 18:04:51 GMT-0600 (Mountain Daylight Time),8,23,-11.9,742
84,Tue Apr 25 2023 18:19:51 GMT-0600 (Mountain Daylight Time),7.3,24,-12,742
85,Tue Apr 25 2023 18:34:51 GMT-0600 (Mountain Daylight Time),7.2,23.9,-12.1,741.8
86,Tue Apr 25 2023 18:49:51 GMT-0600 (Mountain Daylight Time),7.4,24,-11.9,741.9
87,Tue Apr 25 2023 19:04:51 GMT-0600 (Mountain Daylight Time),7.1,24.7,-11.8,741.7
88,Tue Apr 25 2023 19:19:51 GMT-0600 (Mountain Daylight Time),7.1,24.3,-12,741.5
89,Tue Apr 25 2023 19:34:51 GMT-0600 (Mountain Daylight Time),6.9,23.7,-12.5,741.5
90,Tue Apr 25 2023 19:49:51 GMT-0600 (Mountain Daylight Time),6.5,24.5,-12.4,741.5
91,Tue Apr 25 2023 20:04:51 GMT-0600 (Mountain Daylight Time),6.4,25,-12.2,741.5
92,Tue Apr 25 2023 20:19:51 GMT-0600 (Mountain Daylight Time),6,24.3,-12.9,741.6
93,Tue Apr 25 2023 20:34:51 GMT-0600 (Mountain Daylight Time),5.4,25.3,-12.9,741.6
94,Tue Apr 25 2023 20:49:51 GMT-0600 (Mountain Daylight Time),4.8,25,-13.6,741.6
95,Tue Apr 25 2023 21:04:51 GMT-0600 (Mountain Daylight Time),4.3,26.5,-13.3,741.6
96,Tue Apr 25 2023 21:19:51 GMT-0600 (Mountain Daylight Time),3.6,27.4,-13.5,741.6
97,Tue Apr 25 2023 21:34:51 GMT-0600 (Mountain Daylight Time),2.8,28.8,-13.6,741.8
98,Tue Apr 25 2023 21:49:51 GMT-0600 (Mountain Daylight Time),1.5,29.9,-14.3,741.8
99,Tue Apr 25 2023 22:04:51 GMT-0600 (Mountain Daylight Time),0.4,32,-14.4,741.9
100,Tue Apr 25 2023 22:19:51 GMT-0600 (Mountain Daylight Time),-0.6,35.9,-13.9,742
101,Tue Apr 25 2023 22:34:51 GMT-0600 (Mountain Daylight Time),-1.8,39.5,-13.8,742.2
102,Tue Apr 25 2023 22:49:51 GMT-0600 (Mountain Daylight Time),-2.5,42.7,-13.5,742.3
103,Tue Apr 25 2023 23:04:51 GMT-0600 (Mountain Daylight Time),-2.7,41.9,-13.9,742.4
104,Tue Apr 25 2023 23:19:51 GMT-0600 (Mountain Daylight Time),-2.6,41.7,-13.9,742.5
105,Tue Apr 25 2023 23:34:51 GMT-0600 (Mountain Daylight Time),-2.8,41.1,-14.2,742.7
106,Tue Apr 25 2023 23:49:51 GMT-0600 (Mountain Daylight Time),-3.2,41.7,-14.4,742.8
107,Wed Apr 26 2023 00:04:51 GMT-0600 (Mountain Daylight Time),-4,44.9,-14.3,742.8
108,Wed Apr 26 2023 00:19:51 GMT-0600 (Mountain Daylight Time),-4,44.6,-14.3,742.9
109,Wed Apr 26 2023 00:34:51 GMT-0600 (Mountain Daylight Time),-4.6,46.5,-14.4,743
110,Wed Apr 26 2023 00:49:51 GMT-0600 (Mountain Daylight Time),-4.6,44.8,-14.8,743
111,Wed Apr 26 2023 01:04:51 GMT-0600 (Mountain Daylight Time),-5.1,45.9,-15,743.1
112,Wed Apr 26 2023 01:19:51 GMT-0600 (Mountain Daylight Time),-5.1,43.2,-15.7,743
113,Wed Apr 26 2023 01:34:51 GMT-0600 (Mountain Daylight Time),-5.5,42.1,-16.4,743.1
114,Wed Apr 26 2023 01:49:51 GMT-0600 (Mountain Daylight Time),-5.6,41.9,-16.6,742.9
115,Wed Apr 26 2023 02:04:51 GMT-0600 (Mountain Daylight Time),-5.5,40,-17,743
116,Wed Apr 26 2023 02:19:51 GMT-0600 (Mountain Daylight Time),-6.6,44.6,-16.7,743.1
117,Wed Apr 26 2023 02:34:51 GMT-0600 (Mountain Daylight Time),-7.6,50,-16.3,743.1
118,Wed Apr 26 2023 02:49:51 GMT-0600 (Mountain Daylight Time),-6.8,46.3,-16.5,743.1
119,Wed Apr 26 2023 03:04:51 GMT-0600 (Mountain Daylight Time),-6.6,42.7,-17.2,743.1
120,Wed Apr 26 2023 03:19:51 GMT-0600 (Mountain Daylight Time),-6.5,42.6,-17.2,743
121,Wed Apr 26 2023 03:34:51 GMT-0600 (Mountain Daylight Time),-7.5,46.4,-17.1,743.1
122,Wed Apr 26 2023 03:49:51 GMT-0600 (Mountain Daylight Time),-7.9,46.1,-17.5,743
123,Wed Apr 26 2023 04:04:51 GMT-0600 (Mountain Daylight Time),-8.7,48.7,-17.6,742.9
124,Wed Apr 26 2023 04:19:51 GMT-0600 (Mountain Daylight Time),-8.2,48.5,-17.2,743
125,Wed Apr 26 2023 04:34:51 GMT-0600 (Mountain Daylight Time),-7.8,47.7,-17,742.9
126,Wed Apr 26 2023 04:49:51 GMT-0600 (Mountain Daylight Time),-7.7,46.3,-17.3,743
127,Wed Apr 26 2023 05:04:51 GMT-0600 (Mountain Daylight Time),-8.7,48.5,-17.7,742.9
128,Wed Apr 26 2023 05:19:51 GMT-0600 (Mountain Daylight Time),-10.6,56,-17.7,742.9
129,Wed Apr 26 2023 05:34:51 GMT-0600 (Mountain Daylight Time),-9.9,54.4,-17.4,742.7
130,Wed Apr 26 2023 05:49:51 GMT-0600 (Mountain Daylight Time),-10.9,57.6,-17.7,742.7
131,Wed Apr 26 2023 06:04:51 GMT-0600 (Mountain Daylight Time),-10.5,56.4,-17.5,742.7
132,Wed Apr 26 2023 06:19:51 GMT-0600 (Mountain Daylight Time),-9.6,53.5,-17.3,742.6
133,Wed Apr 26 2023 06:34:51 GMT-0600 (Mountain Daylight Time),-9.2,51.2,-17.5,742.6
134,Wed Apr 26 2023 06:49:51 GMT-0600 (Mountain Daylight Time),-9.7,51.8,-17.8,742.5
135,Wed Apr 26 2023 07:04:51 GMT-0600 (Mountain Daylight Time),-11,55.5,-18.2,742.6
136,Wed Apr 26 2023 07:19:51 GMT-0600 (Mountain Daylight Time),-12,60.3,-18.2,742.6
137,Wed Apr 26 2023 07:34:51 GMT-0600 (Mountain Daylight Time),-11.3,58.6,-17.8,742.5
138,Wed Apr 26 2023 07:49:51 GMT-0600 (Mountain Daylight Time),-11,58.7,-17.5,742.5
139,Wed Apr 26 2023 08:04:51 GMT-0600 (Mountain Daylight Time),-11.2,57.9,-17.9,742.4
140,Wed Apr 26 2023 08:19:51 GMT-0600 (Mountain Daylight Time),-11.7,60.7,-17.8,742.4
141,Wed Apr 26 2023 08:34:51 GMT-0600 (Mountain Daylight Time),-13.3,66.2,-18.3,742.4
142,Wed Apr 26 2023 08:49:51 GMT-0600 (Mountain Daylight Time),-11.6,60.5,-17.8,742.4
143,Wed Apr 26 2023 09:04:51 GMT-0600 (Mountain Daylight Time),-11.7,60.3,-17.9,742.2
144,Wed Apr 26 2023 09:19:51 GMT-0600 (Mountain Daylight Time),-11.6,58.7,-18.1,742.1
145,Wed Apr 26 2023 09:34:51 GMT-0600 (Mountain Daylight Time),-12.5,62.9,-18.1,742.2
146,Wed Apr 26 2023 09:49:51 GMT-0600 (Mountain Daylight Time),-11.9,60.5,-18,742.1
147,Wed Apr 26 2023 10:04:51 GMT-0600 (Mountain Daylight Time),-12.3,61.9,-18.1,742
148,Wed Apr 26 2023 10:19:51 GMT-0600 (Mountain Daylight Time),-13.7,67.5,-18.5,741.9
149,Wed Apr 26 2023 10:34:51 GMT-0600 (Mountain Daylight Time),-13.5,66.1,-18.5,742
150,Wed Apr 26 2023 10:49:51 GMT-0600 (Mountain Daylight Time),-13.1,66.2,-18.1,741.9
151,Wed Apr 26 2023 11:04:51 GMT-0600 (Mountain Daylight Time),-13.1,66.1,-18.1,741.9
152,Wed Apr 26 2023 11:19:51 GMT-0600 (Mountain Daylight Time),-13.2,65.4,-18.4,741.9
153,Wed Apr 26 2023 11:34:51 GMT-0600 (Mountain Daylight Time),-12.7,64.3,-18.1,741.9
154,Wed Apr 26 2023 11:49:51 GMT-0600 (Mountain Daylight Time),-12.1,61.7,-18,741.9
155,Wed Apr 26 2023 12:04:51 GMT-0600 (Mountain Daylight Time),-13.4,65.5,-18.5,742.1
156,Wed Apr 26 2023 12:19:51 GMT-0600 (Mountain Daylight Time),-12,63.8,-17.5,742.2
157,Wed Apr 26 2023 12:34:51 GMT-0600 (Mountain Daylight Time),-12.5,63.7,-18,742.1
158,Wed Apr 26 2023 12:49:51 GMT-0600 (Mountain Daylight Time),-12.3,66.8,-17.2,742.2
159,Wed Apr 26 2023 13:04:51 GMT-0600 (Mountain Daylight Time),-12.1,68.1,-16.8,742.2
160,Wed Apr 26 2023 13:19:51 GMT-0600 (Mountain Daylight Time),-10.4,66.6,-15.4,742.2
161,Wed Apr 26 2023 13:34:51 GMT-0600 (Mountain Daylight Time),-9,59.2,-15.5,742.3
162,Wed Apr 26 2023 13:49:51 GMT-0600 (Mountain Daylight Time),-6.8,65,-12.3,742.4
163,Wed Apr 26 2023 14:04:51 GMT-0600 (Mountain Daylight Time),-5.6,61.1,-11.9,742.5
164,Wed Apr 26 2023 14:19:51 GMT-0600 (Mountain Daylight Time),-5.9,64.4,-11.6,742.5
165,Wed Apr 26 2023 14:34:51 GMT-0600 (Mountain Daylight Time),-4.3,65.2,-9.9,742.6
166,Wed Apr 26 2023 14:49:51 GMT-0600 (Mountain Daylight Time),-2.2,57.6,-9.5,742.6
167,Wed Apr 26 2023 15:04:51 GMT-0600 (Mountain Daylight Time),-2.4,62.6,-8.6,742.6
168,Wed Apr 26 2023 15:19:51 GMT-0600 (Mountain Daylight Time),-1,58.6,-8.1,742.6
169,Wed Apr 26 2023 15:34:51 GMT-0600 (Mountain Daylight Time),0.2,51.8,-8.6,742.4
170,Wed Apr 26 2023 15:49:51 GMT-0600 (Mountain Daylight Time),-0.7,55.2,-8.6,742.3
171,Wed Apr 26 2023 16:04:51 GMT-0600 (Mountain Daylight Time),1.4,45.9,-9,742.2
172,Wed Apr 26 2023 16:19:51 GMT-0600 (Mountain Daylight Time),3.2,28.5,-13.4,742
173,Wed Apr 26 2023 16:34:51 GMT-0600 (Mountain Daylight Time),3.6,25.5,-14.4,741.8
174,Wed Apr 26 2023 16:49:51 GMT-0600 (Mountain Daylight Time),3.8,26.1,-13.9,741.7
175,Wed Apr 26 2023 17:04:51 GMT-0600 (Mountain Daylight Time),4.9,24.4,-13.8,741.4
176,Wed Apr 26 2023 17:19:51 GMT-0600 (Mountain Daylight Time),6.6,21,-14.2,741.2
177,Wed Apr 26 2023 17:34:51 GMT-0600 (Mountain Daylight Time),7.1,19.7,-14.6,741.1
178,Wed Apr 26 2023 17:49:51 GMT-0600 (Mountain Daylight Time),7.3,18.9,-14.9,740.9
179,Wed Apr 26 2023 18:04:51 GMT-0600 (Mountain Daylight Time),7.3,18.5,-15.2,740.8
180,Wed Apr 26 2023 18:19:51 GMT-0600 (Mountain Daylight Time),7.3,19.3,-14.7,740.6
181,Wed Apr 26 2023 18:34:51 GMT-0600 (Mountain Daylight Time),7.4,19.4,-14.5,740.4
182,Wed Apr 26 2023 18:49:51 GMT-0600 (Mountain Daylight Time),7.1,19.7,-14.6,740.4
183,Wed Apr 26 2023 19:04:51 GMT-0600 (Mountain Daylight Time),6.5,19.5,-15.2,740.2
184,Wed Apr 26 2023 19:19:51 GMT-0600 (Mountain Daylight Time),6.6,19.7,-15,740.2
185,Wed Apr 26 2023 19:34:51 GMT-0600 (Mountain Daylight Time),5.9,19.9,-15.5,740.2
186,Wed Apr 26 2023 19:49:51 GMT-0600 (Mountain Daylight Time),6.6,20,-14.8,740.2
187,Wed Apr 26 2023 20:04:51 GMT-0600 (Mountain Daylight Time),6,20.4,-15.1,740.2
188,Wed Apr 26 2023 20:19:51 GMT-0600 (Mountain Daylight Time),4.9,21.2,-15.5,740.1
189,Wed Apr 26 2023 20:34:51 GMT-0600 (Mountain Daylight Time),4,21.4,-16.2,740
190,Wed Apr 26 2023 20:49:51 GMT-0600 (Mountain Daylight Time),3.4,22.3,-16.2,739.9
191,Wed Apr 26 2023 21:04:51 GMT-0600 (Mountain Daylight Time),2.9,21.4,-17.1,740
192,Wed Apr 26 2023 21:19:51 GMT-0600 (Mountain Daylight Time),1.7,26.7,-15.5,740
193,Wed Apr 26 2023 21:34:51 GMT-0600 (Mountain Daylight Time),1.4,26.9,-15.7,740
194,Wed Apr 26 2023 21:49:51 GMT-0600 (Mountain Daylight Time),1.4,26.4,-15.9,740
195,Wed Apr 26 2023 22:04:51 GMT-0600 (Mountain Daylight Time),0.5,29.7,-15.3,740
196,Wed Apr 26 2023 22:19:51 GMT-0600 (Mountain Daylight Time),-0.7,33.1,-15,740
197,Wed Apr 26 2023 22:34:51 GMT-0600 (Mountain Daylight Time),-1.1,33.2,-15.3,740
198,Wed Apr 26 2023 22:49:51 GMT-0600 (Mountain Daylight Time),-2.1,36.8,-15,740
199,Wed Apr 26 2023 23:04:51 GMT-0600 (Mountain Daylight Time),-2.3,35.8,-15.5,740
200,Wed Apr 26 2023 23:19:51 GMT-0600 (Mountain Daylight Time),-2.6,37.6,-15.1,740.1
201,Wed Apr 26 2023 23:34:51 GMT-0600 (Mountain Daylight Time),-3.5,40.9,-14.9,740.1
202,Wed Apr 26 2023 23:49:51 GMT-0600 (Mountain Daylight Time),-3.6,38.4,-15.8,740.1
203,Thu Apr 27 2023 00:04:51 GMT-0600 (Mountain Daylight Time),-3.6,38.1,-15.9,740.1
204,Thu Apr 27 2023 00:19:51 GMT-0600 (Mountain Daylight Time),-4,38.5,-16.1,740.1
205,Thu Apr 27 2023 00:34:51 GMT-0600 (Mountain Daylight Time),-4.2,41.1,-15.5,740.1
206,Thu Apr 27 2023 00:49:51 GMT-0600 (Mountain Daylight Time),-4.8,41,-16.1,740.2
207,Thu Apr 27 2023 01:04:51 GMT-0600 (Mountain Daylight Time),-5.1,45.1,-15.2,740.1
208,Thu Apr 27 2023 01:19:51 GMT-0600 (Mountain Daylight Time),-5.1,43.4,-15.7,740.1
209,Thu Apr 27 2023 01:34:51 GMT-0600 (Mountain Daylight Time),-4.4,41.5,-15.6,740
210,Thu Apr 27 2023 01:49:51 GMT-0600 (Mountain Daylight Time),-4.2,40.1,-15.8,740.1
211,Thu Apr 27 2023 02:04:51 GMT-0600 (Mountain Daylight Time),-4.3,40.9,-15.7,740
212,Thu Apr 27 2023 02:19:51 GMT-0600 (Mountain Daylight Time),-4.9,44.6,-15.2,740.1
213,Thu Apr 27 2023 02:34:51 GMT-0600 (Mountain Daylight Time),-6.2,49.1,-15.2,740.1
214,Thu Apr 27 2023 02:49:51 GMT-0600 (Mountain Daylight Time),-6.5,48.9,-15.5,740
215,Thu Apr 27 2023 03:04:51 GMT-0600 (Mountain Daylight Time),-6.1,48.9,-15.1,740
216,Thu Apr 27 2023 03:19:51 GMT-0600 (Mountain Daylight Time),-5.6,46.9,-15.2,740
217,Thu Apr 27 2023 03:34:51 GMT-0600 (Mountain Daylight Time),-5.9,47.1,-15.4,739.9
218,Thu Apr 27 2023 03:49:51 GMT-0600 (Mountain Daylight Time),-6,49.3,-15,739.9
219,Thu Apr 27 2023 04:04:51 GMT-0600 (Mountain Daylight Time),-6.4,50.6,-15,739.9
220,Thu Apr 27 2023 04:19:51 GMT-0600 (Mountain Daylight Time),-5.8,46.9,-15.4,739.8
221,Thu Apr 27 2023 04:34:51 GMT-0600 (Mountain Daylight Time),-6,46.9,-15.6,739.7
222,Thu Apr 27 2023 04:49:51 GMT-0600 (Mountain Daylight Time),-6.9,51.2,-15.3,739.6
223,Thu Apr 27 2023 05:04:51 GMT-0600 (Mountain Daylight Time),-6.4,49.5,-15.3,739.5
224,Thu Apr 27 2023 05:19:51 GMT-0600 (Mountain Daylight Time),-7.4,53.3,-15.3,739.3
225,Thu Apr 27 2023 05:34:51 GMT-0600 (Mountain Daylight Time),-7.7,51.8,-15.9,739.4
226,Thu Apr 27 2023 05:49:51 GMT-0600 (Mountain Daylight Time),-7.2,49.1,-16.1,739.3
227,Thu Apr 27 2023 06:04:51 GMT-0600 (Mountain Daylight Time),-8,53.2,-15.9,739.2
228,Thu Apr 27 2023 06:19:51 GMT-0600 (Mountain Daylight Time),-8.7,58.4,-15.4,739.1
229,Thu Apr 27 2023 06:34:51 GMT-0600 (Mountain Daylight Time),-8,54.3,-15.6,738.9
230,Thu Apr 27 2023 06:49:51 GMT-0600 (Mountain Daylight Time),-8.2,56.3,-15.4,738.9
231,Thu Apr 27 2023 07:04:51 GMT-0600 (Mountain Daylight Time),-8.2,53.6,-16,738.9
232,Thu Apr 27 2023 07:19:51 GMT-0600 (Mountain Daylight Time),-7.9,52.8,-15.9,738.7
233,Thu Apr 27 2023 07:34:51 GMT-0600 (Mountain Daylight Time),-8.5,54.4,-16.1,738.6
234,Thu Apr 27 2023 07:49:51 GMT-0600 (Mountain Daylight Time),-8.3,54.8,-15.8,738.5
235,Thu Apr 27 2023 08:04:51 GMT-0600 (Mountain Daylight Time),-8.4,54.2,-16,738.5
236,Thu Apr 27 2023 08:19:51 GMT-0600 (Mountain Daylight Time),-8.2,51.8,-16.4,738.4
237,Thu Apr 27 2023 08:34:51 GMT-0600 (Mountain Daylight Time),-8.1,50,-16.7,738.4
238,Thu Apr 27 2023 08:49:51 GMT-0600 (Mountain Daylight Time),-9.9,56.7,-16.9,738.2
239,Thu Apr 27 2023 09:04:51 GMT-0600 (Mountain Daylight Time),-10.2,58.3,-16.9,738.2
240,Thu Apr 27 2023 09:19:51 GMT-0600 (Mountain Daylight Time),-10.6,61.8,-16.5,738.1
241,Thu Apr 27 2023 09:34:51 GMT-0600 (Mountain Daylight Time),-10.5,59,-17,737.9
242,Thu Apr 27 2023 09:49:51 GMT-0600 (Mountain Daylight Time),-10.7,57,-17.6,737.8
243,Thu Apr 27 2023 10:04:51 GMT-0600 (Mountain Daylight Time),-9.7,52.9,-17.6,737.6
